GEOID,STATE,Date,Sum of home_device_count
36085003600,New York,26-Mar,1051
36085003900,New York,26-Mar,695
36085004000,New York,26-Mar,5751
36085004700,New York,26-Mar,1015
36085005000,New York,26-Mar,1495
36085005900,New York,26-Mar,1987
36085006400,New York,26-Mar,1517
36085006700,New York,26-Mar,1409
36085007000,New York,26-Mar,3693
36085007400,New York,26-Mar,1504
36085007500,New York,26-Mar,1189
36085007700,New York,26-Mar,432
36085008100,New York,26-Mar,1105
36085009601,New York,26-Mar,1225
36085009602,New York,26-Mar,1651
36085009700,New York,26-Mar,1777
36085010500,New York,26-Mar,2403
36085011201,New York,26-Mar,3635
36085011202,New York,26-Mar,3906
36085011401,New York,26-Mar,1170
36085011402,New York,26-Mar,2558
36085012100,New York,26-Mar,1530
36085012200,New York,26-Mar,2525
36085012500,New York,26-Mar,1547
36085012804,New York,26-Mar,3267
36085012805,New York,26-Mar,1470
36085012806,New York,26-Mar,3834
36085013201,New York,26-Mar,867
36085013203,New York,26-Mar,2421
36085013204,New York,26-Mar,2734
36085013301,New York,26-Mar,613
36085013302,New York,26-Mar,1495
36085013400,New York,26-Mar,2792
36085013800,New York,26-Mar,4157
36085014100,New York,26-Mar,1399
36085014604,New York,26-Mar,2713
36085014605,New York,26-Mar,1921
36085014606,New York,26-Mar,3490
36085014607,New York,26-Mar,3432
36085014608,New York,26-Mar,3019
36085014700,New York,26-Mar,1210
36085015100,New York,26-Mar,3559
36085015400,New York,26-Mar,20
36085015601,New York,26-Mar,2886
36085015602,New York,26-Mar,1454
36085015603,New York,26-Mar,2276
36085016901,New York,26-Mar,1704
36085017005,New York,26-Mar,2017
36085017007,New York,26-Mar,2723
36085017008,New York,26-Mar,3942
36085017009,New York,26-Mar,1826
36085017010,New York,26-Mar,3210
36085017011,New York,26-Mar,1558
36085017012,New York,26-Mar,2987
36085017300,New York,26-Mar,896
36085017600,New York,26-Mar,2138
36085017700,New York,26-Mar,3939
36085018100,New York,26-Mar,1706
36085018701,New York,26-Mar,1351
36085018702,New York,26-Mar,2338
36085018901,New York,26-Mar,2942
36085018902,New York,26-Mar,1857
36085019700,New York,26-Mar,1024
36085019800,New York,26-Mar,2677
36085020100,New York,26-Mar,2643
36085020700,New York,26-Mar,2499
36085020801,New York,26-Mar,3944
36085020803,New York,26-Mar,3051
36085020804,New York,26-Mar,1957
36085021300,New York,26-Mar,2592
36085022300,New York,26-Mar,1714
36085022600,New York,26-Mar,3707
36085022800,New York,26-Mar,76
36085023100,New York,26-Mar,2682
36085023900,New York,26-Mar,2075
36085024401,New York,26-Mar,2134
36085024402,New York,26-Mar,1538
36085024700,New York,26-Mar,1337
36085024800,New York,26-Mar,1542
36085025100,New York,26-Mar,3283
36085027301,New York,26-Mar,3008
36085027302,New York,26-Mar,1097
36085027702,New York,26-Mar,4225
36085027704,New York,26-Mar,2138
36085027705,New York,26-Mar,3086
36085027706,New York,26-Mar,2095
36085027900,New York,26-Mar,1263
36085029102,New York,26-Mar,2091
36085029103,New York,26-Mar,5606
36085029104,New York,26-Mar,3694
36085030301,New York,26-Mar,3005
36085030302,New York,26-Mar,4883
36085031901,New York,26-Mar,1219
36085031902,New York,26-Mar,2451
36085032300,New York,26-Mar,614
36085990100,New York,26-Mar,19
36087010101,New York,26-Mar,3086
36087010102,New York,26-Mar,2005
36087010200,New York,26-Mar,1684
36087010501,New York,26-Mar,2371
36087010502,New York,26-Mar,2111
36087010503,New York,26-Mar,782
36087010601,New York,26-Mar,1576
36087010602,New York,26-Mar,2442
36087010701,New York,26-Mar,937
36087010702,New York,26-Mar,794
36087010703,New York,26-Mar,825
36087010801,New York,26-Mar,2494
36087010802,New York,26-Mar,2656
36087010803,New York,26-Mar,3113
36087010804,New York,26-Mar,1869
36087010901,New York,26-Mar,1868
36087010902,New York,26-Mar,2624
36087011000,New York,26-Mar,620
36087011101,New York,26-Mar,2746
36087011102,New York,26-Mar,2441
36087011200,New York,26-Mar,2774
36087011301,New York,26-Mar,2205
36087011302,New York,26-Mar,3592
36087011303,New York,26-Mar,2454
36087011401,New York,26-Mar,2042
36087011403,New York,26-Mar,2467
36087011404,New York,26-Mar,1678
36087011405,New York,26-Mar,1378
36087011501,New York,26-Mar,1665
36087011502,New York,26-Mar,2021
36087011504,New York,26-Mar,2281
36087011505,New York,26-Mar,139
36087011506,New York,26-Mar,254
36087011601,New York,26-Mar,1859
36087011602,New York,26-Mar,2986
36087011603,New York,26-Mar,3027
36087011700,New York,26-Mar,1177
36087011800,New York,26-Mar,588
36087011901,New York,26-Mar,2228
36087011902,New York,26-Mar,1841
36087012000,New York,26-Mar,1707
36087012101,New York,26-Mar,451
36087012102,New York,26-Mar,330
36087012103,New York,26-Mar,367
36087012105,New York,26-Mar,168
36087012106,New York,26-Mar,674
36087012202,New York,26-Mar,905
36087012203,New York,26-Mar,470
36087012204,New York,26-Mar,288
36087012300,New York,26-Mar,1473
36087012401,New York,26-Mar,1609
36087012402,New York,26-Mar,1468
36087012501,New York,26-Mar,962
36087012502,New York,26-Mar,1275
36087012600,New York,26-Mar,2907
36087012700,New York,26-Mar,1771
36087012800,New York,26-Mar,2786
36087013001,New York,26-Mar,799
36087013002,New York,26-Mar,2471
36087013003,New York,26-Mar,814
36087013100,New York,26-Mar,2033
36087013200,New York,26-Mar,530
36087013300,New York,26-Mar,581
36087013401,New York,26-Mar,1771
36087013402,New York,26-Mar,1359
36103110101,New York,26-Mar,1190
36103110102,New York,26-Mar,1950
36103110200,New York,26-Mar,2064
36103110300,New York,26-Mar,2057
36103110401,New York,26-Mar,1027
36103110402,New York,26-Mar,1543
36103110501,New York,26-Mar,1806
36103110502,New York,26-Mar,1451
36103110600,New York,26-Mar,3393
36103110801,New York,26-Mar,1024
36103110803,New York,26-Mar,3173
36103110901,New York,26-Mar,995
36103110902,New York,26-Mar,1562
36103111001,New York,26-Mar,1163
36103111002,New York,26-Mar,2744
36103111100,New York,26-Mar,3979
36103111201,New York,26-Mar,1470
36103111202,New York,26-Mar,2320
36103111300,New York,26-Mar,2582
36103111401,New York,26-Mar,659
36103111402,New York,26-Mar,3292
36103111503,New York,26-Mar,2414
36103111504,New York,26-Mar,787
36103111505,New York,26-Mar,2474
36103111506,New York,26-Mar,2375
36103111601,New York,26-Mar,2375
36103111602,New York,26-Mar,1802
36103111701,New York,26-Mar,3131
36103111703,New York,26-Mar,2450
36103111704,New York,26-Mar,2703
36103111801,New York,26-Mar,5500
36103111802,New York,26-Mar,3009
36103111803,New York,26-Mar,2659
36103111804,New York,26-Mar,1956
36103111900,New York,26-Mar,2595
36103112001,New York,26-Mar,2584
36103112002,New York,26-Mar,2295
36103112102,New York,26-Mar,3266
36103112103,New York,26-Mar,3499
36103112104,New York,26-Mar,1753
36103112204,New York,26-Mar,2053
36103112206,New York,26-Mar,7522
36103112210,New York,26-Mar,4252
36103112211,New York,26-Mar,4500
36103112212,New York,26-Mar,2154
36103112213,New York,26-Mar,4295
36103112214,New York,26-Mar,4412
36103122300,New York,26-Mar,3337
36103122403,New York,26-Mar,1161
36103122404,New York,26-Mar,2001
36103122405,New York,26-Mar,1595
36103122406,New York,26-Mar,1798
36103122501,New York,26-Mar,1515
36103122502,New York,26-Mar,2321
36103122601,New York,26-Mar,4385
36103122602,New York,26-Mar,3559
36103122603,New York,26-Mar,4171
36103122704,New York,26-Mar,1410
36103122705,New York,26-Mar,2151
36103122706,New York,26-Mar,2920
36103122707,New York,26-Mar,3017
36103122801,New York,26-Mar,3155
36103122802,New York,26-Mar,2832
36103122901,New York,26-Mar,4371
36103122902,New York,26-Mar,2411
36103123001,New York,26-Mar,3843
36103123002,New York,26-Mar,2226
36103123101,New York,26-Mar,2061
36103123102,New York,26-Mar,2549
36103123201,New York,26-Mar,862
36103123202,New York,26-Mar,2681
36103123301,New York,26-Mar,3049
36103123302,New York,26-Mar,746
36103123401,New York,26-Mar,2754
36103123402,New York,26-Mar,6039
36103123500,New York,26-Mar,2018
36103123600,New York,26-Mar,2145
36103123701,New York,26-Mar,2791
36103123702,New York,26-Mar,3722
36103123801,New York,26-Mar,2262
36103123802,New York,26-Mar,1749
36103123900,New York,26-Mar,3598
36103124001,New York,26-Mar,3743
36103124002,New York,26-Mar,2412
36103124101,New York,26-Mar,2400
36103124102,New York,26-Mar,2331
36103124200,New York,26-Mar,3765
36103124300,New York,26-Mar,3549
36103124401,New York,26-Mar,2540
36103124402,New York,26-Mar,2662
36103124500,New York,26-Mar,2769
36103124601,New York,26-Mar,1967
36103124602,New York,26-Mar,1722
36103134702,New York,26-Mar,3491
36103134703,New York,26-Mar,2370
36103134704,New York,26-Mar,1539
36103134902,New York,26-Mar,4026
36103134903,New York,26-Mar,1716
36103134904,New York,26-Mar,4983
36103134906,New York,26-Mar,3916
36103134907,New York,26-Mar,2569
36103135002,New York,26-Mar,4409
36103135003,New York,26-Mar,3850
36103135004,New York,26-Mar,2260
36103135005,New York,26-Mar,2126
36103135101,New York,26-Mar,4129
36103135102,New York,26-Mar,3750
36103135103,New York,26-Mar,4509
36103135104,New York,26-Mar,4238
36103135201,New York,26-Mar,2332
36103135204,New York,26-Mar,3278
36103135205,New York,26-Mar,4436
36103135208,New York,26-Mar,1700
36103135209,New York,26-Mar,2158
36103135301,New York,26-Mar,1940
36103135303,New York,26-Mar,3439
36103135304,New York,26-Mar,2741
36103135401,New York,26-Mar,5498
36103135402,New York,26-Mar,5605
36103135403,New York,26-Mar,2876
36103145602,New York,26-Mar,2100
36103145603,New York,26-Mar,2163
36103145604,New York,26-Mar,1721
36103145605,New York,26-Mar,1204
36103145701,New York,26-Mar,3124
36103145702,New York,26-Mar,2492
36103145703,New York,26-Mar,2014
36103145704,New York,26-Mar,3725
36103145803,New York,26-Mar,2765
36103145804,New York,26-Mar,1938
36103145805,New York,26-Mar,4539
36103145807,New York,26-Mar,3451
36103145808,New York,26-Mar,2390
36103145901,New York,26-Mar,1342
36103145902,New York,26-Mar,3428
36103145903,New York,26-Mar,3449
36103146001,New York,26-Mar,1620
36103146002,New York,26-Mar,2569
36103146003,New York,26-Mar,4123
36103146102,New York,26-Mar,1196
36103146103,New York,26-Mar,2625
36103146105,New York,26-Mar,2413
36103146106,New York,26-Mar,1487
36103146201,New York,26-Mar,1498
36103146202,New York,26-Mar,1554
36103146203,New York,26-Mar,2625
36103146204,New York,26-Mar,2050
36103146205,New York,26-Mar,1697
36103146206,New York,26-Mar,1476
36103146300,New York,26-Mar,823
36103146402,New York,26-Mar,3067
36103146403,New York,26-Mar,1726
36103146404,New York,26-Mar,1480
36103146500,New York,26-Mar,3644
36103146604,New York,26-Mar,3896
36103146605,New York,26-Mar,983
36103146606,New York,26-Mar,4446
36103146607,New York,26-Mar,1708
36103146608,New York,26-Mar,1573
36103146611,New York,26-Mar,1699
36103146612,New York,26-Mar,3047
36103146613,New York,26-Mar,2887
36103146614,New York,26-Mar,4219
36103146615,New York,26-Mar,3326
36103146703,New York,26-Mar,2445
36103146704,New York,26-Mar,2060
36103146705,New York,26-Mar,2363
36103146706,New York,26-Mar,2212
36103146800,New York,26-Mar,5299
36103146901,New York,26-Mar,5282
36103146902,New York,26-Mar,2791
36103147001,New York,26-Mar,4018
36103147003,New York,26-Mar,2630
36103147004,New York,26-Mar,235
36103147100,New York,26-Mar,1455
36103147200,New York,26-Mar,2922
36103147300,New York,26-Mar,3795
36103147401,New York,26-Mar,3299
36103147402,New York,26-Mar,1873
36103147501,New York,26-Mar,4217
36103147502,New York,26-Mar,4557
36103147503,New York,26-Mar,1387
36103147601,New York,26-Mar,1645
36103147602,New York,26-Mar,3191
36103147701,New York,26-Mar,2166
36103147702,New York,26-Mar,2970
36103147802,New York,26-Mar,2049
36103147803,New York,26-Mar,1107
36103147804,New York,26-Mar,4034
36103147901,New York,26-Mar,2862
36103147902,New York,26-Mar,2840
36103158001,New York,26-Mar,1976
36103158002,New York,26-Mar,2543
36103158006,New York,26-Mar,4428
36103158007,New York,26-Mar,438
36103158009,New York,26-Mar,1876
36103158010,New York,26-Mar,2075
36103158011,New York,26-Mar,3302
36103158102,New York,26-Mar,3388
36103158103,New York,26-Mar,3564
36103158104,New York,26-Mar,3442
36103158107,New York,26-Mar,2897
36103158108,New York,26-Mar,1797
36103158110,New York,26-Mar,2693
36103158111,New York,26-Mar,2060
36103158112,New York,26-Mar,2909
36103158114,New York,26-Mar,2550
36103158115,New York,26-Mar,4426
36103158116,New York,26-Mar,1190
36103158202,New York,26-Mar,4563
36103158203,New York,26-Mar,614
36103158205,New York,26-Mar,1403
36103158206,New York,26-Mar,1699
36103158207,New York,26-Mar,1776
36103158304,New York,26-Mar,4000
36103158306,New York,26-Mar,4834
36103158308,New York,26-Mar,5841
36103158309,New York,26-Mar,2860
36103158310,New York,26-Mar,2532
36103158315,New York,26-Mar,2845
36103158317,New York,26-Mar,3681
36103158318,New York,26-Mar,2831
36103158319,New York,26-Mar,2413
36103158320,New York,26-Mar,4355
36103158321,New York,26-Mar,5371
36103158322,New York,26-Mar,1428
36103158323,New York,26-Mar,5764
36103158401,New York,26-Mar,932
36103158402,New York,26-Mar,2013
36103158403,New York,26-Mar,1216
36103158405,New York,26-Mar,3034
36103158407,New York,26-Mar,3260
36103158408,New York,26-Mar,2571
36103158409,New York,26-Mar,1725
36103158410,New York,26-Mar,578
36103158502,New York,26-Mar,2469
36103158505,New York,26-Mar,3588
36103158506,New York,26-Mar,1279
36103158507,New York,26-Mar,3089
36103158508,New York,26-Mar,4364
36103158509,New York,26-Mar,3169
36103158510,New York,26-Mar,4896
36103158511,New York,26-Mar,4432
36103158512,New York,26-Mar,3029
36103158604,New York,26-Mar,3729
36103158605,New York,26-Mar,3159
36103158606,New York,26-Mar,3401
36103158607,New York,26-Mar,1729
36103158608,New York,26-Mar,2247
36103158609,New York,26-Mar,2847
36103158704,New York,26-Mar,4371
36103158705,New York,26-Mar,1830
36103158707,New York,26-Mar,1137
36103158708,New York,26-Mar,2062
36103158709,New York,26-Mar,1699
36103158710,New York,26-Mar,2267
36103158711,New York,26-Mar,2338
36103158712,New York,26-Mar,4595
36103158802,New York,26-Mar,3799
36103158803,New York,26-Mar,4181
36103158804,New York,26-Mar,3841
36103158900,New York,26-Mar,3233
36103159000,New York,26-Mar,2126
36103159102,New York,26-Mar,3263
36103159103,New York,26-Mar,3062
36103159105,New York,26-Mar,3936
36103159106,New York,26-Mar,3847
36103159107,New York,26-Mar,2533
36103159108,New York,26-Mar,5113
36103159201,New York,26-Mar,1802
36103159203,New York,26-Mar,3225
36103159204,New York,26-Mar,2418
36103159300,New York,26-Mar,1046
36103159404,New York,26-Mar,3860
36103159406,New York,26-Mar,3213
36103159407,New York,26-Mar,4283
36103159408,New York,26-Mar,2681
36103159410,New York,26-Mar,6145
36103159411,New York,26-Mar,2428
36103159412,New York,26-Mar,4888
36103159505,New York,26-Mar,5095
36103159506,New York,26-Mar,4522
36103159508,New York,26-Mar,4271
36103159509,New York,26-Mar,1547
36103159510,New York,26-Mar,112
36103159511,New York,26-Mar,4054
36103159512,New York,26-Mar,1274
36103159601,New York,26-Mar,3423
36103159602,New York,26-Mar,1987
36103169701,New York,26-Mar,4466
36103169703,New York,26-Mar,712
36103169704,New York,26-Mar,3087
36103169800,New York,26-Mar,2279
36103169901,New York,26-Mar,2297
36103169902,New York,26-Mar,2934
36103170001,New York,26-Mar,1966
36103170002,New York,26-Mar,988
36103170101,New York,26-Mar,604
36103170201,New York,26-Mar,1557
36103170202,New York,26-Mar,858
36103180300,New York,26-Mar,987
36103190401,New York,26-Mar,2694
36103190402,New York,26-Mar,1189
36103190403,New York,26-Mar,1495
36103190502,New York,26-Mar,907
36103190503,New York,26-Mar,1521
36103190504,New York,26-Mar,700
36103190601,New York,26-Mar,2230
36103190603,New York,26-Mar,1688
36103190604,New York,26-Mar,1786
36103190704,New York,26-Mar,648
36103190705,New York,26-Mar,1135
36103190706,New York,26-Mar,1149
36103190707,New York,26-Mar,1074
36103190708,New York,26-Mar,371
36103190800,New York,26-Mar,591
36103200901,New York,26-Mar,289
36103200902,New York,26-Mar,1545
36103201001,New York,26-Mar,1308
36103201003,New York,26-Mar,1098
36103201004,New York,26-Mar,812
36103201100,New York,26-Mar,2160
36103990100,New York,26-Mar,1
36119000101,New York,26-Mar,1968
36119000103,New York,26-Mar,1579
36119000104,New York,26-Mar,115
36119000201,New York,26-Mar,2325
36119000202,New York,26-Mar,819
36119000203,New York,26-Mar,701
36119000300,New York,26-Mar,1279
36119000401,New York,26-Mar,1206
36119000402,New York,26-Mar,1570
36119000500,New York,26-Mar,1357
36119000600,New York,26-Mar,1945
36119000701,New York,26-Mar,1047
36119000702,New York,26-Mar,1429
36119000801,New York,26-Mar,1698
36119000802,New York,26-Mar,1200
36119000803,New York,26-Mar,1218
36119000900,New York,26-Mar,1426
36119001000,New York,26-Mar,608
36119001101,New York,26-Mar,960
36119001102,New York,26-Mar,1769
36119001200,New York,26-Mar,1238
36119001301,New York,26-Mar,1334
36119001302,New York,26-Mar,1203
36119001303,New York,26-Mar,1872
36119001401,New York,26-Mar,1076
36119001402,New York,26-Mar,488
36119001403,New York,26-Mar,1084
36119001502,New York,26-Mar,1214
36119001503,New York,26-Mar,651
36119001504,New York,26-Mar,1814
36119001505,New York,26-Mar,595
36119001600,New York,26-Mar,1646
36119001700,New York,26-Mar,2930
36119001800,New York,26-Mar,478
36119001900,New York,26-Mar,698
36119002000,New York,26-Mar,2033
36119002101,New York,26-Mar,1710
36119002103,New York,26-Mar,1290
36119002104,New York,26-Mar,1790
36119002105,New York,26-Mar,792
36119002106,New York,26-Mar,1002
36119002107,New York,26-Mar,626
36119002201,New York,26-Mar,941
36119002202,New York,26-Mar,747
36119002203,New York,26-Mar,347
36119002204,New York,26-Mar,994
36119002300,New York,26-Mar,1670
36119002401,New York,26-Mar,760
36119002402,New York,26-Mar,576
36119002403,New York,26-Mar,2143
36119002404,New York,26-Mar,1050
36119002405,New York,26-Mar,1167
36119002600,New York,26-Mar,1073
