GEOID,County,Time of Day,Change in Percent Devices at Home
34013015500,Essex,Night,3.22
34013015600,Essex,Night,4.39
34013015700,Essex,Night,2.35
34013015800,Essex,Night,2.36
34013015900,Essex,Night,0.21
34013016000,Essex,Night,6.71
34013016100,Essex,Night,1.62
34013016200,Essex,Night,4.82
34013016300,Essex,Night,-5.61
34013016400,Essex,Night,2.86
34013016500,Essex,Night,4.6
34013016600,Essex,Night,-18.26
34013016700,Essex,Night,3.04
34013016800,Essex,Night,9.37
34013016900,Essex,Night,4.76
34013017000,Essex,Night,-0.63
34013017100,Essex,Night,3.36
34013017200,Essex,Night,-1.1
34013017301,Essex,Night,5.31
34013017302,Essex,Night,0.85
34013017400,Essex,Night,3.88
34013017500,Essex,Night,11.77
34013017600,Essex,Night,3.23
34013017700,Essex,Night,4.52
34013017800,Essex,Night,3.91
34013017900,Essex,Night,0.74
34013018000,Essex,Night,1.38
34013018100,Essex,Night,0.7
34013018200,Essex,Night,5.58
34013018300,Essex,Night,-8.45
34013018400,Essex,Night,0.35
34013018600,Essex,Night,-2.67
34013018700,Essex,Night,3.06
34013018800,Essex,Night,17.29
34013018900,Essex,Night,-5.15
34013019000,Essex,Night,3.52
34013019100,Essex,Night,1.46
34013019200,Essex,Night,-50.15
34013019300,Essex,Night,-8.83
34013019400,Essex,Night,7.7
34013019500,Essex,Night,10.88
34013019600,Essex,Night,2.25
34013019700,Essex,Night,5.68
34013019800,Essex,Night,2.26
34013019900,Essex,Night,12.69
34013020000,Essex,Night,7.86
34013020100,Essex,Night,6.18
34013020200,Essex,Night,3.41
34013020300,Essex,Night,8.54
34013020400,Essex,Night,2.09
34013020500,Essex,Night,2.87
34013020600,Essex,Night,0.02
34013020700,Essex,Night,3.14
34013020800,Essex,Night,1.85
34013020901,Essex,Night,1.34
34013020902,Essex,Night,4.21
34013021000,Essex,Night,3.09
34013021100,Essex,Night,3.72
34013021200,Essex,Night,8.11
34013021300,Essex,Night,5.29
34013021400,Essex,Night,-0.02
34013021601,Essex,Night,1.61
34013021602,Essex,Night,3.69
34013021701,Essex,Night,4.07
34013021702,Essex,Night,4.4
34013021801,Essex,Night,0.36
34013021802,Essex,Night,8.59
34013021803,Essex,Night,1.86
34013022700,Essex,Night,1.7
34013022800,Essex,Night,2.16
34013022900,Essex,Night,-3.76
34013023000,Essex,Night,-4.67
34013023100,Essex,Night,-5.44
34013023200,Essex,Night,-0.86
34013980100,Essex,Night,13.99
34013980200,Essex,Night,4.67
34017000100,Hudson,Night,-2.55
34017000200,Hudson,Night,0.75
34017000300,Hudson,Night,-5.71
34017000400,Hudson,Night,2.01
34017000500,Hudson,Night,1.99
34017000600,Hudson,Night,0.14
34017000700,Hudson,Night,-0.7
34017000800,Hudson,Night,6.19
34017000902,Hudson,Night,1.35
34017001000,Hudson,Night,-4.05
34017001100,Hudson,Night,-8.51
34017001201,Hudson,Night,6.23
34017001202,Hudson,Night,-6.22
34017001300,Hudson,Night,-1.01
34017001400,Hudson,Night,-2.73
34017001701,Hudson,Night,2.18
34017001800,Hudson,Night,-5.85
34017001900,Hudson,Night,0.3
34017002000,Hudson,Night,-2.52
34017002200,Hudson,Night,1.69
34017002300,Hudson,Night,-14.7
34017002400,Hudson,Night,-3.67
34017002700,Hudson,Night,-0.95
34017002800,Hudson,Night,-6.03
34017002900,Hudson,Night,6.52
34017003000,Hudson,Night,-5.31
34017003100,Hudson,Night,9.62
34017003500,Hudson,Night,7.49
34017004000,Hudson,Night,1.98
34017004101,Hudson,Night,2.63
34017004102,Hudson,Night,8.24
34017004200,Hudson,Night,-1.56
34017004300,Hudson,Night,-3.06
34017004400,Hudson,Night,6.84
34017004500,Hudson,Night,7.67
34017004600,Hudson,Night,-4.47
34017004700,Hudson,Night,4.69
34017004800,Hudson,Night,0.45
34017004900,Hudson,Night,4.56
34017005200,Hudson,Night,0.92
34017005300,Hudson,Night,12.98
34017005400,Hudson,Night,-4.04
34017005500,Hudson,Night,-7.09
34017005600,Hudson,Night,2.25
34017005801,Hudson,Night,5.59
34017005802,Hudson,Night,-12.1
34017005900,Hudson,Night,-2.81
34017006000,Hudson,Night,-8
34017006100,Hudson,Night,1.41
34017006200,Hudson,Night,0.45
34017006300,Hudson,Night,1.54
34017006400,Hudson,Night,12.13
34017006500,Hudson,Night,4.52
34017006600,Hudson,Night,-0.85
34017006700,Hudson,Night,5.19
34017006800,Hudson,Night,-0.51
34017006900,Hudson,Night,-2.88
34017007000,Hudson,Night,3.06
34017007100,Hudson,Night,2.33
34017007200,Hudson,Night,-1.89
34017007300,Hudson,Night,-0.23
34017007400,Hudson,Night,-5.3
34017007500,Hudson,Night,-2.5
34017007600,Hudson,Night,-9.35
34017007700,Hudson,Night,-10.25
34017007800,Hudson,Night,-13.64
34017010100,Hudson,Night,3.42
34017010200,Hudson,Night,-0.97
34017010300,Hudson,Night,2.02
34017010400,Hudson,Night,-16.65
34017010500,Hudson,Night,0.15
34017010600,Hudson,Night,3.49
34017010700,Hudson,Night,1.64
34017010800,Hudson,Night,-1.98
34017010900,Hudson,Night,-5.41
34017011000,Hudson,Night,-0.62
34017011100,Hudson,Night,4.66
34017011200,Hudson,Night,2.73
34017011300,Hudson,Night,-0.71
34017011400,Hudson,Night,2.83
34017011500,Hudson,Night,9.2
34017011600,Hudson,Night,-2.52
34017012300,Hudson,Night,5.6
34017012400,Hudson,Night,2.58
34017012500,Hudson,Night,2.48
34017012600,Hudson,Night,6.99
34017012700,Hudson,Night,-1.86
34017012800,Hudson,Night,-1
34017012900,Hudson,Night,4.65
34017013000,Hudson,Night,6.7
34017013100,Hudson,Night,3.71
34017013200,Hudson,Night,4.67
34017013300,Hudson,Night,-12.94
34017013400,Hudson,Night,1.17
34017013500,Hudson,Night,-4.79
34017013600,Hudson,Night,1.34
34017013700,Hudson,Night,-9.84
34017013800,Hudson,Night,-1.93
34017013900,Hudson,Night,12.2
34017014000,Hudson,Night,0.9
34017014101,Hudson,Night,8.34
34017014102,Hudson,Night,4.08
34017014200,Hudson,Night,1.61
34017014300,Hudson,Night,-2.04
34017014400,Hudson,Night,4.43
34017014501,Hudson,Night,0.47
34017014502,Hudson,Night,4.5
34017014600,Hudson,Night,-1.61
34017014700,Hudson,Night,1.01
34017014800,Hudson,Night,-4.35
34017014900,Hudson,Night,1.3
34017015001,Hudson,Night,4.35
34017015002,Hudson,Night,8.56
34017015100,Hudson,Night,0.94
34017015201,Hudson,Night,0.97
34017015202,Hudson,Night,-5.69
34017015300,Hudson,Night,2.2
34017015500,Hudson,Night,-0.74
34017015600,Hudson,Night,-3.71
34017015700,Hudson,Night,0.2
34017015801,Hudson,Night,-1.59
34017015802,Hudson,Night,-0.94
34017015900,Hudson,Night,6.64
34017016000,Hudson,Night,1.57
34017016100,Hudson,Night,2.78
34017016200,Hudson,Night,2.83
34017016300,Hudson,Night,5.42
34017016400,Hudson,Night,-5.33
34017016500,Hudson,Night,3.99
34017016600,Hudson,Night,-1.4
34017016700,Hudson,Night,5.4
34017016800,Hudson,Night,-13.32
34017016900,Hudson,Night,11.87
34017017000,Hudson,Night,6.38
34017017100,Hudson,Night,6.28
34017017200,Hudson,Night,7.34
34017017300,Hudson,Night,3.83
34017017400,Hudson,Night,7.31
34017017500,Hudson,Night,4.57
34017017600,Hudson,Night,-8.68
34017017700,Hudson,Night,4.83
34017017800,Hudson,Night,3.48
34017017900,Hudson,Night,6.67
34017018000,Hudson,Night,6.65
34017018100,Hudson,Night,3.36
34017018200,Hudson,Night,-0.43
34017018301,Hudson,Night,-35.13
34017018302,Hudson,Night,-6.65
34017018400,Hudson,Night,-5.95
34017018500,Hudson,Night,-29.56
34017018600,Hudson,Night,-12.7
34017018701,Hudson,Night,-35.6
34017018702,Hudson,Night,-9.01
34017018800,Hudson,Night,-8.02
34017018900,Hudson,Night,-7.87
34017019000,Hudson,Night,-2.27
34017019100,Hudson,Night,-19.81
34017019200,Hudson,Night,-8.5
34017019300,Hudson,Night,-11.27
34017019400,Hudson,Night,-6.04
34017019800,Hudson,Night,-1.36
34017019900,Hudson,Night,-0.61
34017020000,Hudson,Night,0.57
34017020100,Hudson,Night,1.74
34017032400,Hudson,Night,4.95
34017980100,Hudson,Night,-34.42
34019010100,Hunterdon,Night,0.92
34019010200,Hunterdon,Night,-0.49
34019010300,Hunterdon,Night,3.57
34019010400,Hunterdon,Night,-0.45
34019010500,Hunterdon,Night,3.98
34019010600,Hunterdon,Night,1.9
34019010701,Hunterdon,Night,0.35
34019010702,Hunterdon,Night,4.57
34019010801,Hunterdon,Night,6.84
34019010802,Hunterdon,Night,1.48
34019010900,Hunterdon,Night,6.14
34019011001,Hunterdon,Night,-0.1
34019011002,Hunterdon,Night,2.41
34019011100,Hunterdon,Night,2.65
34019011201,Hunterdon,Night,5.11
34019011202,Hunterdon,Night,11.17
34019011301,Hunterdon,Night,5.03
34019011302,Hunterdon,Night,5.75
34019011303,Hunterdon,Night,6.81
34019011304,Hunterdon,Night,0.26
34019011400,Hunterdon,Night,-2.32
34019011500,Hunterdon,Night,-4.48
34019011600,Hunterdon,Night,0.83
34019011700,Hunterdon,Night,9.4
34019011800,Hunterdon,Night,5.28
34019011900,Hunterdon,Night,6.34
34023000100,Middlesex,Night,-1.53
34023000200,Middlesex,Night,-2.18
34023000300,Middlesex,Night,4.39
34023000401,Middlesex,Night,0.78
34023000403,Middlesex,Night,-0.74
34023000404,Middlesex,Night,2.48
34023000501,Middlesex,Night,2.76
34023000502,Middlesex,Night,2.74
34023000603,Middlesex,Night,7.84
34023000606,Middlesex,Night,1.39
34023000608,Middlesex,Night,5.89
34023000701,Middlesex,Night,7.53
34023000702,Middlesex,Night,2.57
34023000801,Middlesex,Night,7.43
34023000802,Middlesex,Night,4.68
34023000901,Middlesex,Night,3.38
34023000902,Middlesex,Night,2.45
34023001001,Middlesex,Night,3.07
34023001002,Middlesex,Night,0.61
34023001100,Middlesex,Night,-1.14
34023001200,Middlesex,Night,-3.49
34023001300,Middlesex,Night,-3.33
34023001409,Middlesex,Night,-5.51
34023001410,Middlesex,Night,3.62
34023001411,Middlesex,Night,1.07
34023001412,Middlesex,Night,-0.99
34023001413,Middlesex,Night,4.29
34023001414,Middlesex,Night,6.94
34023001415,Middlesex,Night,3.92
34023001416,Middlesex,Night,-0.5
34023001417,Middlesex,Night,-1.32
34023001502,Middlesex,Night,8.45
34023001504,Middlesex,Night,-0.88
34023001505,Middlesex,Night,9.1
34023001506,Middlesex,Night,-3.16
34023001600,Middlesex,Night,0.89
34023001701,Middlesex,Night,1.33
34023001702,Middlesex,Night,1.96
34023001803,Middlesex,Night,5.37
34023001804,Middlesex,Night,4.59
34023001805,Middlesex,Night,4.13
34023001901,Middlesex,Night,6.05
34023001902,Middlesex,Night,12.35
34023001903,Middlesex,Night,10.02
34023002000,Middlesex,Night,3.4
34023002101,Middlesex,Night,6.39
34023002102,Middlesex,Night,3.07
34023002200,Middlesex,Night,2.3
34023002301,Middlesex,Night,2.23
34023002302,Middlesex,Night,4.39
34023002401,Middlesex,Night,3.65
34023002402,Middlesex,Night,-6.19
34023002500,Middlesex,Night,0.32
34023002603,Middlesex,Night,1.44
34023002604,Middlesex,Night,3.17
34023002605,Middlesex,Night,3.33
34023002701,Middlesex,Night,12.45
34023002703,Middlesex,Night,0.94
34023002805,Middlesex,Night,6.24
34023002901,Middlesex,Night,-3.1
34023002902,Middlesex,Night,-2.57
34023003001,Middlesex,Night,-0.99
34023003002,Middlesex,Night,2.8
34023003101,Middlesex,Night,4.2
34023003102,Middlesex,Night,9.39
34023003201,Middlesex,Night,1.54
34023003203,Middlesex,Night,3.54
34023003300,Middlesex,Night,0.72
34023003401,Middlesex,Night,-1.04
34023003500,Middlesex,Night,1.95
34023003600,Middlesex,Night,2.42
34023003700,Middlesex,Night,1.57
34023003800,Middlesex,Night,5.12
34023004000,Middlesex,Night,-2.73
34023004100,Middlesex,Night,1.82
34023004200,Middlesex,Night,-7.57
34023004300,Middlesex,Night,11.85
34023004400,Middlesex,Night,0.02
34023004500,Middlesex,Night,2.12
34023004600,Middlesex,Night,4.93
34023004700,Middlesex,Night,0.23
34023004800,Middlesex,Night,-4.31
34023004900,Middlesex,Night,1.13
34023005000,Middlesex,Night,8.57
34023005100,Middlesex,Night,-75.26
34023005200,Middlesex,Night,-36.31
34023005300,Middlesex,Night,-3.73
34023005500,Middlesex,Night,3.32
34023005601,Middlesex,Night,-6.6
34023005602,Middlesex,Night,8.51
34023005700,Middlesex,Night,2.74
34023005800,Middlesex,Night,-14.11
34023006001,Middlesex,Night,0.43
34023006002,Middlesex,Night,-31.78
34023006101,Middlesex,Night,-5.09
34023006103,Middlesex,Night,8.66
34023006104,Middlesex,Night,0.08
34023006203,Middlesex,Night,3.17
34023006204,Middlesex,Night,6.16
34023006205,Middlesex,Night,2.39
34023006206,Middlesex,Night,2.14
34023006207,Middlesex,Night,6.4
34023006300,Middlesex,Night,1.99
34023006403,Middlesex,Night,-5.51
34023006500,Middlesex,Night,0.89
34023006601,Middlesex,Night,3.95
34023006604,Middlesex,Night,0.58
34023006605,Middlesex,Night,2.66
34023006606,Middlesex,Night,3.24
34023006607,Middlesex,Night,3.55
34023006608,Middlesex,Night,9.82
34023006701,Middlesex,Night,8.39
34023006703,Middlesex,Night,5.65
34023006800,Middlesex,Night,3.95
34023006900,Middlesex,Night,10.47
34023007000,Middlesex,Night,0.49
34023007101,Middlesex,Night,2.88
34023007102,Middlesex,Night,4.6
34023007103,Middlesex,Night,-1.34
34023007202,Middlesex,Night,4.84
34023007203,Middlesex,Night,0.3
34023007301,Middlesex,Night,1.35
34023007303,Middlesex,Night,7.01
34023007304,Middlesex,Night,0.58
34023007402,Middlesex,Night,5.67
34023007500,Middlesex,Night,0.08
34023007600,Middlesex,Night,5.63
34023007702,Middlesex,Night,4.96
34023007703,Middlesex,Night,5.94
34023007704,Middlesex,Night,6.9
34023007801,Middlesex,Night,1.49
34023007804,Middlesex,Night,1.69
34023007805,Middlesex,Night,6.3
34023007806,Middlesex,Night,1.58
34023007905,Middlesex,Night,1.13
34023007906,Middlesex,Night,8.76
34023007907,Middlesex,Night,6.5
34023007908,Middlesex,Night,0.38
34023007909,Middlesex,Night,3.67
34023007910,Middlesex,Night,-0.17
34023007911,Middlesex,Night,3.07
34023007912,Middlesex,Night,3.27
34023008001,Middlesex,Night,1.42
34023008101,Middlesex,Night,3.43
34023008102,Middlesex,Night,5.3
34023008103,Middlesex,Night,-5.17
34023008202,Middlesex,Night,9.21
34023008204,Middlesex,Night,6.02
34023008205,Middlesex,Night,-10.39
34023008206,Middlesex,Night,8.65
34023008207,Middlesex,Night,10.35
34023008208,Middlesex,Night,4.32
34023008209,Middlesex,Night,-2.21
34023008300,Middlesex,Night,-0.71
34023008403,Middlesex,Night,4.88
34023008404,Middlesex,Night,1.35
34023008405,Middlesex,Night,4.55
34023008406,Middlesex,Night,10.53
34023008501,Middlesex,Night,2.74
34023008502,Middlesex,Night,0.79
34023008503,Middlesex,Night,5.01
34023008504,Middlesex,Night,4.31
34023008601,Middlesex,Night,5.59
34023008602,Middlesex,Night,3.32
34023008604,Middlesex,Night,4.07
34023008605,Middlesex,Night,5.68
34023008606,Middlesex,Night,2.98
34023008700,Middlesex,Night,-2.18
34023008800,Middlesex,Night,-66.84
34023008900,Middlesex,Night,-5.8
34023009000,Middlesex,Night,2.95
34023009100,Middlesex,Night,5.8
34023009200,Middlesex,Night,1.79
34023009300,Middlesex,Night,-5.87
34023009400,Middlesex,Night,-2.27
34025800100,Monmouth,Night,1.24
34025800200,Monmouth,Night,-1.74
34025800400,Monmouth,Night,-2.3
34025800500,Monmouth,Night,-2.17
34025800601,Monmouth,Night,3.08
34025800602,Monmouth,Night,1.14
34025800701,Monmouth,Night,0.98
34025800702,Monmouth,Night,1.78
34025800800,Monmouth,Night,4.02
34025800900,Monmouth,Night,4.41
34025801000,Monmouth,Night,3.24
34025801100,Monmouth,Night,9.14
34025801200,Monmouth,Night,-3.05
34025801300,Monmouth,Night,7.92
34025801400,Monmouth,Night,3.7
34025801500,Monmouth,Night,4.65
34025801600,Monmouth,Night,1.17
34025801700,Monmouth,Night,5.38
34025801800,Monmouth,Night,1.38
34025801900,Monmouth,Night,4.16
34025802000,Monmouth,Night,3.56
34025802100,Monmouth,Night,4.14
34025802200,Monmouth,Night,-3.81
34025802300,Monmouth,Night,2.89
34025802400,Monmouth,Night,4.52
34025802500,Monmouth,Night,7.34
34025802600,Monmouth,Night,-4.47
34025802700,Monmouth,Night,1
34025802800,Monmouth,Night,2.88
34025802900,Monmouth,Night,5.07
34025803000,Monmouth,Night,0
34025803100,Monmouth,Night,3.75
34025803201,Monmouth,Night,-2.11
34025803202,Monmouth,Night,4
34025803300,Monmouth,Night,7.08
34025803400,Monmouth,Night,9.36
34025803500,Monmouth,Night,8.75
34025803600,Monmouth,Night,0.28
34025803700,Monmouth,Night,5.97
34025803800,Monmouth,Night,1.84
34025803900,Monmouth,Night,-1.39
34025804100,Monmouth,Night,4.66
34025804200,Monmouth,Night,6.51
34025804500,Monmouth,Night,4.46
34025804600,Monmouth,Night,3.86
34025804700,Monmouth,Night,14.02
34025804800,Monmouth,Night,2.18
34025805001,Monmouth,Night,1.55
34025805100,Monmouth,Night,-0.4
34025805300,Monmouth,Night,-1.47
34025805400,Monmouth,Night,4.71
34025805500,Monmouth,Night,8.21
34025805600,Monmouth,Night,2.73
34025805700,Monmouth,Night,-2.27
34025805800,Monmouth,Night,3.39
34025805900,Monmouth,Night,6.44
34025806000,Monmouth,Night,-6.85
34025806100,Monmouth,Night,-14.69
34025806201,Monmouth,Night,-32.2
34025806202,Monmouth,Night,-2.09
34025806300,Monmouth,Night,-5.45
34025806400,Monmouth,Night,10.15
34025806501,Monmouth,Night,10.01
34025806502,Monmouth,Night,16.09
34025806503,Monmouth,Night,3.22
34025806504,Monmouth,Night,4.43
34025806600,Monmouth,Night,5.52
34025807003,Monmouth,Night,-0.54
34025807004,Monmouth,Night,-4.54
34025807100,Monmouth,Night,0.62
34025807200,Monmouth,Night,-4.27
34025807300,Monmouth,Night,0.56
34025807400,Monmouth,Night,3.82
34025807500,Monmouth,Night,6.3
34025807600,Monmouth,Night,2.07
34025807700,Monmouth,Night,0.27
34025807800,Monmouth,Night,6.02
34025807900,Monmouth,Night,8.91
34025808001,Monmouth,Night,6.77
34025808002,Monmouth,Night,8.34
34025808100,Monmouth,Night,-1.54
34025808200,Monmouth,Night,-0.05
34025808300,Monmouth,Night,17.18
34025808401,Monmouth,Night,15.59
34025808402,Monmouth,Night,2.48
34025808500,Monmouth,Night,7.96
34025808600,Monmouth,Night,9.28
34025808701,Monmouth,Night,6.41
34025808702,Monmouth,Night,6.23
34025808800,Monmouth,Night,19.56
34025808900,Monmouth,Night,9.92
34025809000,Monmouth,Night,4.35
34025809100,Monmouth,Night,16.72
34025809200,Monmouth,Night,20.38
34025809301,Monmouth,Night,22.33
34025809302,Monmouth,Night,18.6
34025809400,Monmouth,Night,17.16
34025809501,Monmouth,Night,7.34
34025809502,Monmouth,Night,3.02
34025809600,Monmouth,Night,3.07
34025809701,Monmouth,Night,7.09
34025809703,Monmouth,Night,7.57
34025809704,Monmouth,Night,1.55
34025809901,Monmouth,Night,3.62
34025809902,Monmouth,Night,6.32
34025809903,Monmouth,Night,47.44
34025810001,Monmouth,Night,1.96
34025810002,Monmouth,Night,5.87
34025810003,Monmouth,Night,3.98
34025810004,Monmouth,Night,0.94
34025810101,Monmouth,Night,3.64
34025810102,Monmouth,Night,5.66
34025810200,Monmouth,Night,5.52
34025810300,Monmouth,Night,2.04
34025810401,Monmouth,Night,3.83
34025810402,Monmouth,Night,6.8
34025810501,Monmouth,Night,9.8
34025810502,Monmouth,Night,1.76
34025810503,Monmouth,Night,-1.15
34025810600,Monmouth,Night,5.43
34025810700,Monmouth,Night,12.49
34025810800,Monmouth,Night,-0.1
34025810900,Monmouth,Night,1.25
34025811000,Monmouth,Night,1.63
34025811101,Monmouth,Night,-1.99
34025811102,Monmouth,Night,5.72
34025811200,Monmouth,Night,1.11
34025811301,Monmouth,Night,2.11
34025811303,Monmouth,Night,0.94
34025811304,Monmouth,Night,4.37
34025811401,Monmouth,Night,7.39
34025811402,Monmouth,Night,-0.09
34025811501,Monmouth,Night,-0.49
34025811502,Monmouth,Night,0.53
34025811600,Monmouth,Night,-7.6
34025811900,Monmouth,Night,0.65
34025812000,Monmouth,Night,14.85
34025812100,Monmouth,Night,3.42
34025812200,Monmouth,Night,1.21
34025812300,Monmouth,Night,7.69
34025812400,Monmouth,Night,-16.76
34025812501,Monmouth,Night,4.65
34025812502,Monmouth,Night,6.3
34025990000,Monmouth,Night,70.08
34027040101,Morris,Night,-1.97
34027040102,Morris,Night,5.48
34027040200,Morris,Night,5.12
34027040300,Morris,Night,2.57
34027040400,Morris,Night,4.93
34027040500,Morris,Night,6.11
34027040600,Morris,Night,0.82
34027040701,Morris,Night,3.31
34027040702,Morris,Night,1.79
34027040801,Morris,Night,7.95
34027040803,Morris,Night,2.69
34027040804,Morris,Night,0.7
34027040805,Morris,Night,4.26
34027040900,Morris,Night,-1.78
