GEOID,County,Day type,"Change in percent devices at home, midday"
34023008205,Middlesex,Weekday,26.22
34023008206,Middlesex,Weekday,31.25
34023008207,Middlesex,Weekday,36.4
34023008208,Middlesex,Weekday,44.52
34023008209,Middlesex,Weekday,38.67
34023008300,Middlesex,Weekday,32.17
34023008403,Middlesex,Weekday,43.84
34023008404,Middlesex,Weekday,32.5
34023008405,Middlesex,Weekday,46.06
34023008406,Middlesex,Weekday,39.72
34023008501,Middlesex,Weekday,34.07
34023008502,Middlesex,Weekday,24.21
34023008503,Middlesex,Weekday,41.24
34023008504,Middlesex,Weekday,37.94
34023008601,Middlesex,Weekday,47.7
34023008602,Middlesex,Weekday,36.46
34023008604,Middlesex,Weekday,44.81
34023008605,Middlesex,Weekday,42.73
34023008606,Middlesex,Weekday,46.62
34023008700,Middlesex,Weekday,26.21
34023008800,Middlesex,Weekday,-35.82
34023008900,Middlesex,Weekday,23.54
34023009000,Middlesex,Weekday,23.08
34023009100,Middlesex,Weekday,30.48
34023009200,Middlesex,Weekday,31.16
34023009300,Middlesex,Weekday,16.59
34023009400,Middlesex,Weekday,33.35
34025800100,Monmouth,Weekday,26.18
34025800200,Monmouth,Weekday,22.6
34025800400,Monmouth,Weekday,22.86
34025800500,Monmouth,Weekday,31.82
34025800601,Monmouth,Weekday,31.63
34025800602,Monmouth,Weekday,36.94
34025800701,Monmouth,Weekday,35.93
34025800702,Monmouth,Weekday,40.86
34025800800,Monmouth,Weekday,40.07
34025800900,Monmouth,Weekday,31.18
34025801000,Monmouth,Weekday,39.75
34025801100,Monmouth,Weekday,35.56
34025801200,Monmouth,Weekday,41.15
34025801300,Monmouth,Weekday,42.54
34025801400,Monmouth,Weekday,35.65
34025801500,Monmouth,Weekday,39.25
34025801600,Monmouth,Weekday,25.58
34025801700,Monmouth,Weekday,20.63
34025801800,Monmouth,Weekday,29.59
34025801900,Monmouth,Weekday,32.46
34025802000,Monmouth,Weekday,33.59
34025802100,Monmouth,Weekday,36.29
34025802200,Monmouth,Weekday,27.53
34025802300,Monmouth,Weekday,30.14
34025802400,Monmouth,Weekday,42.79
34025802500,Monmouth,Weekday,32.23
34025802600,Monmouth,Weekday,28.12
34025802700,Monmouth,Weekday,32.52
34025802800,Monmouth,Weekday,37.06
34025802900,Monmouth,Weekday,45.23
34025803000,Monmouth,Weekday,39.22
34025803100,Monmouth,Weekday,33.79
34025803201,Monmouth,Weekday,37.95
34025803202,Monmouth,Weekday,47.4
34025803300,Monmouth,Weekday,42.02
34025803400,Monmouth,Weekday,29.55
34025803500,Monmouth,Weekday,22.08
34025803600,Monmouth,Weekday,31.96
34025803700,Monmouth,Weekday,32.83
34025803800,Monmouth,Weekday,41.03
34025803900,Monmouth,Weekday,33.03
34025804100,Monmouth,Weekday,40.29
34025804200,Monmouth,Weekday,37.73
34025804500,Monmouth,Weekday,34.48
34025804600,Monmouth,Weekday,43.86
34025804700,Monmouth,Weekday,23.14
34025804800,Monmouth,Weekday,31.24
34025805001,Monmouth,Weekday,21.59
34025805100,Monmouth,Weekday,31.18
34025805300,Monmouth,Weekday,36.08
34025805400,Monmouth,Weekday,35.88
34025805500,Monmouth,Weekday,28.17
34025805600,Monmouth,Weekday,18.26
34025805700,Monmouth,Weekday,16
34025805800,Monmouth,Weekday,16.32
34025805900,Monmouth,Weekday,25.94
34025806000,Monmouth,Weekday,23.97
34025806100,Monmouth,Weekday,17.02
34025806201,Monmouth,Weekday,-11.81
34025806202,Monmouth,Weekday,30.23
34025806300,Monmouth,Weekday,28.89
34025806400,Monmouth,Weekday,34.16
34025806501,Monmouth,Weekday,29.55
34025806502,Monmouth,Weekday,40.41
34025806503,Monmouth,Weekday,36.71
34025806504,Monmouth,Weekday,28.88
34025806600,Monmouth,Weekday,35.66
34025807003,Monmouth,Weekday,24.12
34025807004,Monmouth,Weekday,25.86
34025807100,Monmouth,Weekday,29.18
34025807200,Monmouth,Weekday,16.17
34025807300,Monmouth,Weekday,17.47
34025807400,Monmouth,Weekday,29.73
34025807500,Monmouth,Weekday,23.41
34025807600,Monmouth,Weekday,20.94
34025807700,Monmouth,Weekday,19.3
34025807800,Monmouth,Weekday,23.72
34025807900,Monmouth,Weekday,27.38
34025808001,Monmouth,Weekday,38.44
34025808002,Monmouth,Weekday,31.13
34025808100,Monmouth,Weekday,27.91
34025808200,Monmouth,Weekday,26.74
34025808300,Monmouth,Weekday,38.5
34025808401,Monmouth,Weekday,27.93
34025808402,Monmouth,Weekday,36.37
34025808500,Monmouth,Weekday,36.64
34025808600,Monmouth,Weekday,38.31
34025808701,Monmouth,Weekday,32.47
34025808702,Monmouth,Weekday,31.31
34025808800,Monmouth,Weekday,41.35
34025808900,Monmouth,Weekday,37.98
34025809000,Monmouth,Weekday,32.87
34025809100,Monmouth,Weekday,26.55
34025809200,Monmouth,Weekday,27.46
34025809301,Monmouth,Weekday,32.85
34025809302,Monmouth,Weekday,32.09
34025809400,Monmouth,Weekday,37.97
34025809501,Monmouth,Weekday,41.92
34025809502,Monmouth,Weekday,41.74
34025809600,Monmouth,Weekday,44.97
34025809701,Monmouth,Weekday,45.86
34025809703,Monmouth,Weekday,46.11
34025809704,Monmouth,Weekday,46.16
34025809901,Monmouth,Weekday,40.39
34025809902,Monmouth,Weekday,38.32
34025809903,Monmouth,Weekday,48.28
34025810001,Monmouth,Weekday,45.11
34025810002,Monmouth,Weekday,33.95
34025810003,Monmouth,Weekday,46.14
34025810004,Monmouth,Weekday,38.45
34025810101,Monmouth,Weekday,43.87
34025810102,Monmouth,Weekday,40.02
34025810200,Monmouth,Weekday,42.83
34025810300,Monmouth,Weekday,38.9
34025810401,Monmouth,Weekday,43.89
34025810402,Monmouth,Weekday,44.88
34025810501,Monmouth,Weekday,35.45
34025810502,Monmouth,Weekday,42.09
34025810503,Monmouth,Weekday,37.27
34025810600,Monmouth,Weekday,44.22
34025810700,Monmouth,Weekday,32.26
34025810800,Monmouth,Weekday,20.74
34025810900,Monmouth,Weekday,27.98
34025811000,Monmouth,Weekday,25.86
34025811101,Monmouth,Weekday,34.02
34025811102,Monmouth,Weekday,38.59
34025811200,Monmouth,Weekday,31.99
34025811301,Monmouth,Weekday,37.32
34025811303,Monmouth,Weekday,41.1
34025811304,Monmouth,Weekday,38.49
34025811401,Monmouth,Weekday,38.87
34025811402,Monmouth,Weekday,28.66
34025811501,Monmouth,Weekday,29.16
34025811502,Monmouth,Weekday,29.99
34025811600,Monmouth,Weekday,31.76
34025811900,Monmouth,Weekday,38.12
34025812000,Monmouth,Weekday,37.19
34025812100,Monmouth,Weekday,26.95
34025812200,Monmouth,Weekday,35.05
34025812300,Monmouth,Weekday,40.91
34025812400,Monmouth,Weekday,31.47
34025812501,Monmouth,Weekday,34.97
34025812502,Monmouth,Weekday,31.25
34025990000,Monmouth,Weekday,46.74
34027040101,Morris,Weekday,31.26
34027040102,Morris,Weekday,38.57
34027040200,Morris,Weekday,39.87
34027040300,Morris,Weekday,39.19
34027040400,Morris,Weekday,30.43
34027040500,Morris,Weekday,24.5
34027040600,Morris,Weekday,31.45
34027040701,Morris,Weekday,34.64
34027040702,Morris,Weekday,36.09
34027040801,Morris,Weekday,42.71
34027040803,Morris,Weekday,39.8
34027040804,Morris,Weekday,36.33
34027040805,Morris,Weekday,40.44
34027040900,Morris,Weekday,36.31
34027041000,Morris,Weekday,35.12
34027041100,Morris,Weekday,35.06
34027041200,Morris,Weekday,37.55
34027041300,Morris,Weekday,39.21
34027041400,Morris,Weekday,40.61
34027041500,Morris,Weekday,40.16
34027041601,Morris,Weekday,37.72
34027041602,Morris,Weekday,37.25
34027041603,Morris,Weekday,31.77
34027041604,Morris,Weekday,45.65
34027041701,Morris,Weekday,31.06
34027041702,Morris,Weekday,32.9
34027041704,Morris,Weekday,36.62
34027041705,Morris,Weekday,24.69
34027041706,Morris,Weekday,41.11
34027041801,Morris,Weekday,28.22
34027041802,Morris,Weekday,42.01
34027041803,Morris,Weekday,37.92
34027041901,Morris,Weekday,43.17
34027041902,Morris,Weekday,36.67
34027042000,Morris,Weekday,38.01
34027042100,Morris,Weekday,41.84
34027042200,Morris,Weekday,42.53
34027042301,Morris,Weekday,42.31
34027042302,Morris,Weekday,29.42
34027042500,Morris,Weekday,40.02
34027042600,Morris,Weekday,25.38
34027042700,Morris,Weekday,38.59
34027042800,Morris,Weekday,35.83
34027042900,Morris,Weekday,40.88
34027043000,Morris,Weekday,40.79
34027043100,Morris,Weekday,47.73
34027043200,Morris,Weekday,33.13
34027043301,Morris,Weekday,32.84
34027043302,Morris,Weekday,41.56
34027043303,Morris,Weekday,34.84
34027043401,Morris,Weekday,41.81
34027043402,Morris,Weekday,29.69
34027043500,Morris,Weekday,31.1
34027043600,Morris,Weekday,34.21
34027043700,Morris,Weekday,30.8
34027043800,Morris,Weekday,27.29
34027043900,Morris,Weekday,40.31
34027044000,Morris,Weekday,42.19
34027044101,Morris,Weekday,40.52
34027044102,Morris,Weekday,32.63
34027044200,Morris,Weekday,34.47
34027044300,Morris,Weekday,31.34
34027044401,Morris,Weekday,35.54
34027044403,Morris,Weekday,40.8
34027044404,Morris,Weekday,41.25
34027044501,Morris,Weekday,41.39
34027044502,Morris,Weekday,40.87
34027044601,Morris,Weekday,35.05
34027044602,Morris,Weekday,36.67
34027044701,Morris,Weekday,21.57
34027044702,Morris,Weekday,37.23
34027044800,Morris,Weekday,29.31
34027044900,Morris,Weekday,31.88
34027045000,Morris,Weekday,26.91
34027045100,Morris,Weekday,36.26
34027045200,Morris,Weekday,39.09
34027045300,Morris,Weekday,29.45
34027045401,Morris,Weekday,28.62
34027045402,Morris,Weekday,29.13
34027045501,Morris,Weekday,45.69
34027045502,Morris,Weekday,41.15
34027045602,Morris,Weekday,30.25
34027045603,Morris,Weekday,31.8
34027045701,Morris,Weekday,47.27
34027045703,Morris,Weekday,42.87
34027045704,Morris,Weekday,38.28
34027045804,Morris,Weekday,44.18
34027045901,Morris,Weekday,37.8
34027045902,Morris,Weekday,38.24
34027046000,Morris,Weekday,28.13
34027046103,Morris,Weekday,35.68
34027046104,Morris,Weekday,35.26
34027046105,Morris,Weekday,30.9
34027046106,Morris,Weekday,35.58
34027046201,Morris,Weekday,40.04
34027046202,Morris,Weekday,42.8
34027046297,Morris,Weekday,38.1
34027046298,Morris,Weekday,38.54
34027046300,Morris,Weekday,36.85
34027046400,Morris,Weekday,36.52
34029710100,Ocean,Weekday,29.8
34029711100,Ocean,Weekday,32.85
34029711200,Ocean,Weekday,38.63
34029711300,Ocean,Weekday,34
34029711400,Ocean,Weekday,34.89
34029712000,Ocean,Weekday,34.09
34029713000,Ocean,Weekday,28.52
34029713100,Ocean,Weekday,27.27
34029713201,Ocean,Weekday,38.45
34029713202,Ocean,Weekday,32.43
34029713203,Ocean,Weekday,21.7
34029713300,Ocean,Weekday,32.28
34029713401,Ocean,Weekday,34.28
34029713402,Ocean,Weekday,31
34029713500,Ocean,Weekday,32.34
34029713600,Ocean,Weekday,31.46
34029713700,Ocean,Weekday,28.11
34029713800,Ocean,Weekday,31.18
34029713900,Ocean,Weekday,25.41
34029714000,Ocean,Weekday,34.49
34029714100,Ocean,Weekday,35.89
34029714200,Ocean,Weekday,29.09
34029714300,Ocean,Weekday,32.23
34029714400,Ocean,Weekday,44.84
34029715000,Ocean,Weekday,25.56
34029715200,Ocean,Weekday,28.68
34029715301,Ocean,Weekday,30.09
34029715302,Ocean,Weekday,5.68
34029715401,Ocean,Weekday,14.02
34029715402,Ocean,Weekday,31.32
34029715500,Ocean,Weekday,29.63
34029715600,Ocean,Weekday,18.02
34029715700,Ocean,Weekday,34.62
34029715800,Ocean,Weekday,17.78
34029715901,Ocean,Weekday,25.93
34029715902,Ocean,Weekday,21.65
34029716000,Ocean,Weekday,21.38
34029717001,Ocean,Weekday,41.34
34029717002,Ocean,Weekday,35.07
34029717101,Ocean,Weekday,36.35
34029717102,Ocean,Weekday,37.16
34029717200,Ocean,Weekday,36.11
34029717300,Ocean,Weekday,38.36
34029717400,Ocean,Weekday,32.42
34029717501,Ocean,Weekday,31.79
34029717502,Ocean,Weekday,29.95
34029718000,Ocean,Weekday,32.66
34029720001,Ocean,Weekday,21.44
34029720101,Ocean,Weekday,15.78
34029720102,Ocean,Weekday,14.65
34029720103,Ocean,Weekday,20.26
34029720202,Ocean,Weekday,21.97
34029720203,Ocean,Weekday,29.97
34029720204,Ocean,Weekday,26.7
34029720205,Ocean,Weekday,18.58
34029720206,Ocean,Weekday,30.62
34029721000,Ocean,Weekday,19.78
34029722001,Ocean,Weekday,36.41
34029722002,Ocean,Weekday,32.46
34029722100,Ocean,Weekday,31.18
34029722200,Ocean,Weekday,22.15
34029722300,Ocean,Weekday,38.35
34029722401,Ocean,Weekday,34.63
34029722402,Ocean,Weekday,35.92
34029722500,Ocean,Weekday,13.92
34029722600,Ocean,Weekday,35.33
34029722701,Ocean,Weekday,34.76
34029722702,Ocean,Weekday,36.95
34029722800,Ocean,Weekday,32.93
34029722900,Ocean,Weekday,31.26
34029723000,Ocean,Weekday,34.61
34029723100,Ocean,Weekday,32.02
34029723200,Ocean,Weekday,36.79
34029723300,Ocean,Weekday,31.29
34029723400,Ocean,Weekday,33.01
34029723500,Ocean,Weekday,15.89
34029723600,Ocean,Weekday,29.37
34029724000,Ocean,Weekday,23.78
34029725001,Ocean,Weekday,33.15
34029725002,Ocean,Weekday,32.49
34029725100,Ocean,Weekday,25.81
34029726000,Ocean,Weekday,34.97
34029727001,Ocean,Weekday,40.95
34029727002,Ocean,Weekday,22.72
34029728000,Ocean,Weekday,22.21
34029729000,Ocean,Weekday,31.88
34029730000,Ocean,Weekday,37.73
34029731001,Ocean,Weekday,30.37
34029731002,Ocean,Weekday,32.33
34029731101,Ocean,Weekday,37.4
34029731102,Ocean,Weekday,29.46
34029731103,Ocean,Weekday,31.06
34029731201,Ocean,Weekday,18.96
34029731202,Ocean,Weekday,23.13
34029731203,Ocean,Weekday,12.47
34029731204,Ocean,Weekday,12.61
34029731205,Ocean,Weekday,17.2
34029731206,Ocean,Weekday,14.47
34029732001,Ocean,Weekday,32.3
34029732002,Ocean,Weekday,31.59
34029732101,Ocean,Weekday,33.75
34029732103,Ocean,Weekday,30.51
34029732104,Ocean,Weekday,33.42
34029733000,Ocean,Weekday,30.92
34029734001,Ocean,Weekday,27.28
34029734002,Ocean,Weekday,31.22
34029734003,Ocean,Weekday,29.19
34029735001,Ocean,Weekday,38.75
34029735002,Ocean,Weekday,37.38
34029735101,Ocean,Weekday,36.73
34029735103,Ocean,Weekday,29.95
34029735104,Ocean,Weekday,26.91
34029736001,Ocean,Weekday,27.07
34029736002,Ocean,Weekday,19.21
34029736101,Ocean,Weekday,25.17
34029736102,Ocean,Weekday,27.87
34029736105,Ocean,Weekday,30.43
34029737000,Ocean,Weekday,21.01
34029738001,Ocean,Weekday,36.79
34029738002,Ocean,Weekday,21.57
34029738100,Ocean,Weekday,36.67
34029739000,Ocean,Weekday,34.23
34029739100,Ocean,Weekday,20.96
34029980000,Ocean,Weekday,-63.49
34029990000,Ocean,Weekday,14.95
34031116500,Passaic,Weekday,39.97
34031124200,Passaic,Weekday,36.07
34031124311,Passaic,Weekday,34.21
34031124312,Passaic,Weekday,38.46
34031124321,Passaic,Weekday,33.69
34031124322,Passaic,Weekday,31.27
34031124323,Passaic,Weekday,40.48
34031124401,Passaic,Weekday,35.38
34031124402,Passaic,Weekday,31.26
34031124500,Passaic,Weekday,27.25
34031124601,Passaic,Weekday,31.25
34031124602,Passaic,Weekday,29.48
34031124700,Passaic,Weekday,28.94
34031124800,Passaic,Weekday,29.91
34031124900,Passaic,Weekday,24.91
34031125000,Passaic,Weekday,28.45
34031125100,Passaic,Weekday,29.03
34031133701,Passaic,Weekday,33.44
34031133702,Passaic,Weekday,28.24
34031143200,Passaic,Weekday,38.48
34031143300,Passaic,Weekday,35.62
34031143400,Passaic,Weekday,33.35
34031154001,Passaic,Weekday,-18.12
34031154002,Passaic,Weekday,34.7
34031163500,Passaic,Weekday,40.14
34031175200,Passaic,Weekday,33.17
34031175301,Passaic,Weekday,16.34
34031175302,Passaic,Weekday,24.59
34031175401,Passaic,Weekday,21.97
34031175402,Passaic,Weekday,20.75
34031175500,Passaic,Weekday,29.73
34031175601,Passaic,Weekday,26.03
34031175602,Passaic,Weekday,23.58
34031175701,Passaic,Weekday,24.59
34031175703,Passaic,Weekday,36.25
34031175704,Passaic,Weekday,28.62
34031175801,Passaic,Weekday,12.56
34031175802,Passaic,Weekday,15.92
34031175900,Passaic,Weekday,8.5
34031180100,Passaic,Weekday,26.75
34031180201,Passaic,Weekday,32.89
34031180202,Passaic,Weekday,16.92
34031180300,Passaic,Weekday,24.65
34031180600,Passaic,Weekday,21.45
34031180700,Passaic,Weekday,21.9
34031180800,Passaic,Weekday,23.24
34031180900,Passaic,Weekday,14.95
34031181000,Passaic,Weekday,23.81
34031181100,Passaic,Weekday,33.24
34031181200,Passaic,Weekday,24.89
34031181300,Passaic,Weekday,22.27
34031181400,Passaic,Weekday,21.66
34031181500,Passaic,Weekday,9.49
34031181702,Passaic,Weekday,16.28
34031181800,Passaic,Weekday,15.98
34031181900,Passaic,Weekday,28.07
34031182000,Passaic,Weekday,10.99
34031182100,Passaic,Weekday,23.85
34031182200,Passaic,Weekday,17.69
34031182301,Passaic,Weekday,22.56
34031182302,Passaic,Weekday,21.38
34031182400,Passaic,Weekday,19.12
34031182500,Passaic,Weekday,25.51
34031182600,Passaic,Weekday,25.3
34031182700,Passaic,Weekday,24.95
34031182800,Passaic,Weekday,22.81
34031182900,Passaic,Weekday,27.19
34031183000,Passaic,Weekday,21.17
34031183101,Passaic,Weekday,31.92
34031183102,Passaic,Weekday,33.92
34031183200,Passaic,Weekday,12.01
34031196401,Passaic,Weekday,41.86
34031196402,Passaic,Weekday,32.03
34031203600,Passaic,Weekday,26.91
34031216701,Passaic,Weekday,32.29
34031216702,Passaic,Weekday,35.21
34031223801,Passaic,Weekday,49.99
34031223802,Passaic,Weekday,39.91
34031223900,Passaic,Weekday,-5.42
34031236601,Passaic,Weekday,29.47
34031236602,Passaic,Weekday,27.69
34031246001,Passaic,Weekday,24.47
34031246002,Passaic,Weekday,39.59
34031246003,Passaic,Weekday,40.47
34031246101,Passaic,Weekday,44.73
34031246102,Passaic,Weekday,35.13
34031246103,Passaic,Weekday,41.17
34031246104,Passaic,Weekday,32.84
34031246201,Passaic,Weekday,45.49
34031246202,Passaic,Weekday,46.34
34031246203,Passaic,Weekday,45.16
34031246300,Passaic,Weekday,38.28
34031256801,Passaic,Weekday,31.64
34031256802,Passaic,Weekday,30.35
34031256803,Passaic,Weekday,29.31
34031256804,Passaic,Weekday,33.64
34031256805,Passaic,Weekday,41.18
34031264101,Passaic,Weekday,46.03
34031264102,Passaic,Weekday,38.08
34031264200,Passaic,Weekday,23.48
34035050100,Somerset,Weekday,28.81
34035050200,Somerset,Weekday,22.72
34035050300,Somerset,Weekday,39.13
34035050400,Somerset,Weekday,29.84
34035050500,Somerset,Weekday,37.05
34035050600,Somerset,Weekday,32.08
34035050701,Somerset,Weekday,42.77
34035050703,Somerset,Weekday,34.4
34035050704,Somerset,Weekday,41.48
34035050801,Somerset,Weekday,47.6
34035050802,Somerset,Weekday,45.95
34035050901,Somerset,Weekday,44.22
34035050902,Somerset,Weekday,49.65
34035050903,Somerset,Weekday,40.7
34035051000,Somerset,Weekday,31.02
34035051100,Somerset,Weekday,17.8
34035051200,Somerset,Weekday,26.26
34035051300,Somerset,Weekday,17.71
34035051400,Somerset,Weekday,30.87
34035051500,Somerset,Weekday,22.72
34035051600,Somerset,Weekday,32.1
34035051700,Somerset,Weekday,19.96
34035051800,Somerset,Weekday,21.65
34035051900,Somerset,Weekday,36.57
34035052001,Somerset,Weekday,41.49
34035052002,Somerset,Weekday,28.34
34035052100,Somerset,Weekday,39
34035052201,Somerset,Weekday,38.58
34035052203,Somerset,Weekday,42.56
34035052204,Somerset,Weekday,32.14
34035052300,Somerset,Weekday,36.79
34035052400,Somerset,Weekday,42.75
34035052601,Somerset,Weekday,43.99
34035052603,Somerset,Weekday,42
34035052700,Somerset,Weekday,40.99
34035052800,Somerset,Weekday,36.65
34035052901,Somerset,Weekday,51.55
34035052903,Somerset,Weekday,46.61
34035052904,Somerset,Weekday,31.22
34035053000,Somerset,Weekday,24.95
34035053102,Somerset,Weekday,31.74
34035053103,Somerset,Weekday,34.5
34035053105,Somerset,Weekday,38.15
34035053200,Somerset,Weekday,27.61
34035053300,Somerset,Weekday,26.09
34035053402,Somerset,Weekday,31.02
34035053403,Somerset,Weekday,29.26
34035053404,Somerset,Weekday,36.06
34035053501,Somerset,Weekday,30.69
34035053602,Somerset,Weekday,43.91
34035053603,Somerset,Weekday,42.16
34035053604,Somerset,Weekday,37.63
34035053703,Somerset,Weekday,40.75
34035053704,Somerset,Weekday,37.31
34035053705,Somerset,Weekday,33.5
34035053706,Somerset,Weekday,47.2
34035053707,Somerset,Weekday,43.91
34035053801,Somerset,Weekday,37.83
34035053803,Somerset,Weekday,37.54
34035053804,Somerset,Weekday,34.82
34035053805,Somerset,Weekday,40.52
34035053901,Somerset,Weekday,31.27
34035053904,Somerset,Weekday,44.89
34035053905,Somerset,Weekday,43.52
34035054100,Somerset,Weekday,37.76
34035054201,Somerset,Weekday,36.79
34035054202,Somerset,Weekday,39.69
34035054300,Somerset,Weekday,30.7
34037371000,Sussex,Weekday,19.43
34037371100,Sussex,Weekday,26.92
34037371200,Sussex,Weekday,15.02
34037371300,Sussex,Weekday,25.77
34037371400,Sussex,Weekday,29.47
34037371502,Sussex,Weekday,36.68
34037371503,Sussex,Weekday,22.33
34037371600,Sussex,Weekday,29.81
34037371700,Sussex,Weekday,36.34
34037371800,Sussex,Weekday,24.55
34037371900,Sussex,Weekday,23.57
34037372000,Sussex,Weekday,23.04
34037372100,Sussex,Weekday,30.09
34037372200,Sussex,Weekday,17.08
34037372300,Sussex,Weekday,33.5
34037372400,Sussex,Weekday,30.84
34037372500,Sussex,Weekday,28.02
34037372600,Sussex,Weekday,36.46
34037372700,Sussex,Weekday,31.76
34037372800,Sussex,Weekday,29.24
34037372900,Sussex,Weekday,27.05
34037373000,Sussex,Weekday,30
34037373100,Sussex,Weekday,30.04
34037373200,Sussex,Weekday,38.38
34037373300,Sussex,Weekday,36.61
34037373400,Sussex,Weekday,37.2
34037373500,Sussex,Weekday,29.17
34037373600,Sussex,Weekday,38.77
34037373700,Sussex,Weekday,24.42
34037373800,Sussex,Weekday,26.1
34037373900,Sussex,Weekday,26.09
34037374000,Sussex,Weekday,37.98
34037374100,Sussex,Weekday,36.57
34037374200,Sussex,Weekday,31.54
34037374300,Sussex,Weekday,38.4
34037374400,Sussex,Weekday,36.34
34037374500,Sussex,Weekday,13.78
34037374600,Sussex,Weekday,37.63
34037374700,Sussex,Weekday,39.56
34037374800,Sussex,Weekday,25.95
34037374900,Sussex,Weekday,34.67
34039030200,Union,Weekday,26.19
34039030400,Union,Weekday,25.91
34039030500,Union,Weekday,25.9
34039030600,Union,Weekday,22.61
34039030701,Union,Weekday,44.23
34039030702,Union,Weekday,27.41
34039030802,Union,Weekday,25.86
34039030900,Union,Weekday,31.07
