ZONE,COUNTY,PERSON GROUP,QUANTITY
2214,Sumner,RESIDENTS,455.89
2214,Sumner,VISITORS,4.34
2215,Sumner,RESIDENTS,983.28
2215,Sumner,VISITORS,9.34
2216,Sumner,RESIDENTS,1416.31
2216,Sumner,VISITORS,19.47
2217,Sumner,RESIDENTS,4465.37
2217,Sumner,VISITORS,69.2
2218,Sumner,RESIDENTS,4245.94
2218,Sumner,VISITORS,29.05
2219,Sumner,RESIDENTS,1622.45
2219,Sumner,VISITORS,15.66
2220,Sumner,RESIDENTS,6378.19
2220,Sumner,VISITORS,124.62
2221,Sumner,RESIDENTS,41.37
2221,Sumner,VISITORS,2.11
2222,Sumner,RESIDENTS,2089.53
2222,Sumner,VISITORS,6.57
2223,Sumner,RESIDENTS,1081.06
2223,Sumner,VISITORS,5.39
2224,Sumner,RESIDENTS,2251.13
2224,Sumner,VISITORS,21.53
2225,Sumner,RESIDENTS,8201.5
2225,Sumner,VISITORS,150.32
2226,Sumner,RESIDENTS,3107.47
2226,Sumner,VISITORS,40.81
2227,Sumner,RESIDENTS,2428.62
2227,Sumner,VISITORS,11.41
2228,Sumner,RESIDENTS,1460.97
2228,Sumner,VISITORS,15.65
2229,Sumner,RESIDENTS,1768.77
2229,Sumner,VISITORS,16.41
2230,Sumner,RESIDENTS,1694.86
2230,Sumner,VISITORS,23.96
2231,Sumner,RESIDENTS,1320.13
2231,Sumner,VISITORS,10.61
2232,Sumner,RESIDENTS,641.27
2232,Sumner,VISITORS,23.49
2233,Sumner,RESIDENTS,1410.66
2233,Sumner,VISITORS,3.75
2234,Sumner,RESIDENTS,3628.66
2234,Sumner,VISITORS,72.69
2235,Sumner,RESIDENTS,2225.69
2235,Sumner,VISITORS,102.45
2236,Sumner,RESIDENTS,2174.75
2236,Sumner,VISITORS,20.95
2237,Sumner,RESIDENTS,4843.45
2237,Sumner,VISITORS,140.69
2238,Sumner,RESIDENTS,322.15
2238,Sumner,VISITORS,5.92
2239,Sumner,RESIDENTS,130.51
2239,Sumner,VISITORS,11.17
2240,Sumner,RESIDENTS,1106.14
2240,Sumner,VISITORS,26.78
2241,Sumner,RESIDENTS,1296.64
2241,Sumner,VISITORS,42.91
2242,Sumner,RESIDENTS,1473.83
2242,Sumner,VISITORS,21.89
2243,Sumner,RESIDENTS,1062.08
2243,Sumner,VISITORS,31.85
2244,Sumner,RESIDENTS,796.13
2244,Sumner,VISITORS,21.35
2245,Sumner,RESIDENTS,1474.16
2245,Sumner,VISITORS,4.22
2246,Sumner,RESIDENTS,9700.16
2246,Sumner,VISITORS,190.55
2247,Sumner,RESIDENTS,1523.96
2247,Sumner,VISITORS,8.5
2248,Sumner,RESIDENTS,1337.87
2248,Sumner,VISITORS,17.54
2249,Sumner,RESIDENTS,3028.96
2249,Sumner,VISITORS,47.54
2250,Sumner,RESIDENTS,3653.01
2250,Sumner,VISITORS,78.01
2251,Sumner,RESIDENTS,736.43
2251,Sumner,VISITORS,8.57
2252,Sumner,RESIDENTS,941.41
2252,Sumner,VISITORS,6.2
2253,Sumner,RESIDENTS,518.76
2253,Sumner,VISITORS,17.18
2254,Sumner,RESIDENTS,2187.65
2254,Sumner,VISITORS,29.47
2255,Sumner,RESIDENTS,274.59
2255,Sumner,VISITORS,0.97
2256,Sumner,RESIDENTS,607.33
2256,Sumner,VISITORS,6
2257,Sumner,RESIDENTS,1048.22
2257,Sumner,VISITORS,18.21
2258,Sumner,RESIDENTS,41.01
2258,Sumner,VISITORS,5.57
2259,Sumner,RESIDENTS,2971.54
2259,Sumner,VISITORS,81.22
2260,Sumner,RESIDENTS,3423.59
2260,Sumner,VISITORS,102.13
2261,Sumner,RESIDENTS,530.12
2261,Sumner,VISITORS,4.33
2262,Sumner,RESIDENTS,2598.16
2262,Sumner,VISITORS,31.63
2263,Sumner,RESIDENTS,218.3
2263,Sumner,VISITORS,7.01
2264,Sumner,RESIDENTS,1254.42
2264,Sumner,VISITORS,5.07
2265,Sumner,RESIDENTS,1704.05
2265,Sumner,VISITORS,14.9
2266,Sumner,RESIDENTS,2487.35
2266,Sumner,VISITORS,10.9
2267,Sumner,RESIDENTS,2726.32
2267,Sumner,VISITORS,124.23
2268,Sumner,RESIDENTS,936.92
2268,Sumner,VISITORS,12.18
2269,Sumner,RESIDENTS,981.71
2269,Sumner,VISITORS,6.08
2270,Sumner,RESIDENTS,824.32
2270,Sumner,VISITORS,0
2271,Sumner,RESIDENTS,1569.76
2271,Sumner,VISITORS,10.35
2272,Sumner,RESIDENTS,1678.7
2272,Sumner,VISITORS,32.92
2273,Sumner,RESIDENTS,780.61
2273,Sumner,VISITORS,4.11
2274,Sumner,RESIDENTS,1267.17
2274,Sumner,VISITORS,6.74
2275,Sumner,RESIDENTS,664.72
2275,Sumner,VISITORS,12.74
2276,Sumner,RESIDENTS,1129.92
2276,Sumner,VISITORS,12.84
2277,Sumner,RESIDENTS,2672.86
2277,Sumner,VISITORS,31.23
2278,Sumner,RESIDENTS,681.06
2278,Sumner,VISITORS,20.97
2279,Sumner,RESIDENTS,1491.56
2279,Sumner,VISITORS,8.71
2280,Sumner,RESIDENTS,65.46
2280,Sumner,VISITORS,1.47
2281,Sumner,RESIDENTS,4121.37
2281,Sumner,VISITORS,78.23
2282,Sumner,RESIDENTS,265.07
2282,Sumner,VISITORS,6.7
2283,Sumner,RESIDENTS,2106.48
2283,Sumner,VISITORS,28.27
2284,Sumner,RESIDENTS,3384.3
2284,Sumner,VISITORS,42.91
2285,Sumner,RESIDENTS,3548.45
2285,Sumner,VISITORS,15.37
2286,Sumner,RESIDENTS,3159
2286,Sumner,VISITORS,30.5
2287,Sumner,RESIDENTS,1069.94
2287,Sumner,VISITORS,9.53
2288,Sumner,RESIDENTS,1914.11
2288,Sumner,VISITORS,4.24
2289,Sumner,RESIDENTS,2502.19
2289,Sumner,VISITORS,50.33
2290,Sumner,RESIDENTS,1282.07
2290,Sumner,VISITORS,10.39
2291,Sumner,RESIDENTS,609.55
2291,Sumner,VISITORS,10.93
2292,Sumner,RESIDENTS,4272.12
2292,Sumner,VISITORS,56.5
2293,Sumner,RESIDENTS,369.04
2293,Sumner,VISITORS,7.1
2294,Sumner,RESIDENTS,1475.13
2294,Sumner,VISITORS,19.04
2295,Sumner,RESIDENTS,6758.79
2295,Sumner,VISITORS,141.83
2296,Sumner,RESIDENTS,758.5
2296,Sumner,VISITORS,6.4
2297,Sumner,RESIDENTS,1859.53
2297,Sumner,VISITORS,21.1
2298,Sumner,RESIDENTS,9307.7
2298,Sumner,VISITORS,192
2299,Sumner,RESIDENTS,4881.66
2299,Sumner,VISITORS,117.82
2300,Williamson,RESIDENTS,2603.81
2300,Williamson,VISITORS,43.37
2301,Williamson,RESIDENTS,952.58
2301,Williamson,VISITORS,20.77
2302,Williamson,RESIDENTS,1310.84
2302,Williamson,VISITORS,8.31
2303,Williamson,RESIDENTS,1325.89
2303,Williamson,VISITORS,22.82
2304,Williamson,RESIDENTS,307.76
2304,Williamson,VISITORS,4.22
2305,Williamson,RESIDENTS,2917.63
2305,Williamson,VISITORS,86.29
2306,Williamson,RESIDENTS,51.81
2306,Williamson,VISITORS,3.68
2307,Williamson,RESIDENTS,350.45
2307,Williamson,VISITORS,6.52
2308,Williamson,RESIDENTS,298.17
2308,Williamson,VISITORS,2.21
2309,Williamson,RESIDENTS,0
2309,Williamson,VISITORS,0
2310,Williamson,RESIDENTS,4554.99
2310,Williamson,VISITORS,122.92
2311,Williamson,RESIDENTS,323.97
2311,Williamson,VISITORS,8.31
2312,Williamson,RESIDENTS,3430.92
2312,Williamson,VISITORS,33.25
2313,Williamson,RESIDENTS,163.15
2313,Williamson,VISITORS,10.78
2314,Williamson,RESIDENTS,17.54
2314,Williamson,VISITORS,2.08
2315,Williamson,RESIDENTS,735.42
2315,Williamson,VISITORS,55.25
2316,Williamson,RESIDENTS,972.2
2316,Williamson,VISITORS,13.46
2317,Williamson,RESIDENTS,465.28
2317,Williamson,VISITORS,13.94
2318,Williamson,RESIDENTS,106.67
2318,Williamson,VISITORS,0
2319,Williamson,RESIDENTS,542.99
2319,Williamson,VISITORS,25.98
2320,Williamson,RESIDENTS,90.29
2320,Williamson,VISITORS,4.76
2321,Williamson,RESIDENTS,715.07
2321,Williamson,VISITORS,13.35
2322,Williamson,RESIDENTS,940.38
2322,Williamson,VISITORS,74.26
2323,Williamson,RESIDENTS,458.55
2323,Williamson,VISITORS,46.43
2324,Williamson,RESIDENTS,111.04
2324,Williamson,VISITORS,2.14
2325,Williamson,RESIDENTS,123.28
2325,Williamson,VISITORS,5.35
2326,Williamson,RESIDENTS,2554.95
2326,Williamson,VISITORS,78.35
2327,Williamson,RESIDENTS,617.8
2327,Williamson,VISITORS,30.47
2328,Williamson,RESIDENTS,4235.06
2328,Williamson,VISITORS,161.22
2329,Williamson,RESIDENTS,1319.48
2329,Williamson,VISITORS,39.32
2330,Williamson,RESIDENTS,191.1
2330,Williamson,VISITORS,6.78
2331,Williamson,RESIDENTS,1058.63
2331,Williamson,VISITORS,34.24
2332,Williamson,RESIDENTS,297.17
2332,Williamson,VISITORS,7.11
2333,Williamson,RESIDENTS,829.24
2333,Williamson,VISITORS,16.73
2334,Williamson,RESIDENTS,909.38
2334,Williamson,VISITORS,44.04
2335,Williamson,RESIDENTS,1325.62
2335,Williamson,VISITORS,43.25
2336,Williamson,RESIDENTS,1639.87
2336,Williamson,VISITORS,9.01
2337,Williamson,RESIDENTS,350.81
2337,Williamson,VISITORS,0.05
2338,Williamson,RESIDENTS,2063.24
2338,Williamson,VISITORS,62.21
2339,Williamson,RESIDENTS,1526.34
2339,Williamson,VISITORS,22.67
2340,Williamson,RESIDENTS,1501.25
2340,Williamson,VISITORS,34.96
2341,Williamson,RESIDENTS,2867.89
2341,Williamson,VISITORS,121.44
2342,Williamson,RESIDENTS,1446.72
2342,Williamson,VISITORS,23.83
2343,Williamson,RESIDENTS,872.95
2343,Williamson,VISITORS,14.29
2344,Williamson,RESIDENTS,718.46
2344,Williamson,VISITORS,21.85
2345,Williamson,RESIDENTS,2201.34
2345,Williamson,VISITORS,20.86
2346,Williamson,RESIDENTS,2407.82
2346,Williamson,VISITORS,108.16
2347,Williamson,RESIDENTS,1676.35
2347,Williamson,VISITORS,33.05
2348,Williamson,RESIDENTS,2306.32
2348,Williamson,VISITORS,50.27
2349,Williamson,RESIDENTS,1116.78
2349,Williamson,VISITORS,14.81
2350,Williamson,RESIDENTS,2367.81
2350,Williamson,VISITORS,20.25
2351,Williamson,RESIDENTS,5536.14
2351,Williamson,VISITORS,90.43
2352,Williamson,RESIDENTS,3137.61
2352,Williamson,VISITORS,25.77
2353,Williamson,RESIDENTS,409.5
2353,Williamson,VISITORS,8.51
2354,Williamson,RESIDENTS,2184.9
2354,Williamson,VISITORS,72.2
2355,Williamson,RESIDENTS,10886.08
2355,Williamson,VISITORS,291.27
2356,Williamson,RESIDENTS,5508.71
2356,Williamson,VISITORS,350.25
2357,Williamson,RESIDENTS,8740.23
2357,Williamson,VISITORS,421.73
2358,Williamson,RESIDENTS,310.97
2358,Williamson,VISITORS,13.31
2359,Williamson,RESIDENTS,2195.86
2359,Williamson,VISITORS,116
2360,Williamson,RESIDENTS,7243.13
2360,Williamson,VISITORS,317.21
2361,Williamson,RESIDENTS,9011.5
2361,Williamson,VISITORS,345.76
2362,Williamson,RESIDENTS,2031.49
2362,Williamson,VISITORS,13.44
2363,Williamson,RESIDENTS,1761.15
2363,Williamson,VISITORS,8.41
2364,Williamson,RESIDENTS,3294.77
2364,Williamson,VISITORS,27.77
2365,Williamson,RESIDENTS,597.1
2365,Williamson,VISITORS,0.05
2366,Williamson,RESIDENTS,3173.9
2366,Williamson,VISITORS,79.98
2367,Williamson,RESIDENTS,3882.48
2367,Williamson,VISITORS,133.88
2368,Williamson,RESIDENTS,7077.84
2368,Williamson,VISITORS,163.33
2369,Williamson,RESIDENTS,1112.98
2369,Williamson,VISITORS,8.15
2370,Williamson,RESIDENTS,3534.52
2370,Williamson,VISITORS,66.74
2371,Williamson,RESIDENTS,12002.38
2371,Williamson,VISITORS,230.15
2372,Williamson,RESIDENTS,1565.6
2372,Williamson,VISITORS,13.1
2373,Williamson,RESIDENTS,3186.78
2373,Williamson,VISITORS,162.53
2374,Williamson,RESIDENTS,3266.86
2374,Williamson,VISITORS,135.67
2375,Williamson,RESIDENTS,2236.72
2375,Williamson,VISITORS,48.04
2376,Williamson,RESIDENTS,5413.22
2376,Williamson,VISITORS,307.61
2377,Williamson,RESIDENTS,3529.56
2377,Williamson,VISITORS,61.79
2378,Williamson,RESIDENTS,3998.22
2378,Williamson,VISITORS,95.87
2379,Williamson,RESIDENTS,1584.56
2379,Williamson,VISITORS,71.61
2380,Williamson,RESIDENTS,2125.29
2380,Williamson,VISITORS,43.61
2381,Williamson,RESIDENTS,3464.62
2381,Williamson,VISITORS,58.7
2382,Williamson,RESIDENTS,3684.21
2382,Williamson,VISITORS,68.55
2383,Williamson,RESIDENTS,1590.86
2383,Williamson,VISITORS,17.79
2384,Williamson,RESIDENTS,531.63
2384,Williamson,VISITORS,4.62
2385,Williamson,RESIDENTS,410.5
2385,Williamson,VISITORS,12.96
2386,Williamson,RESIDENTS,1338.75
2386,Williamson,VISITORS,83.7
2387,Williamson,RESIDENTS,7277.67
2387,Williamson,VISITORS,402.18
2388,Williamson,RESIDENTS,3454.3
2388,Williamson,VISITORS,50.07
2389,Williamson,RESIDENTS,2412.74
2389,Williamson,VISITORS,31.98
2390,Williamson,RESIDENTS,1913.54
2390,Williamson,VISITORS,23.44
2391,Williamson,RESIDENTS,1464.2
2391,Williamson,VISITORS,11.5
2392,Williamson,RESIDENTS,1033.86
2392,Williamson,VISITORS,20.13
2393,Williamson,RESIDENTS,1014.75
2393,Williamson,VISITORS,5.17
2394,Williamson,RESIDENTS,3077.82
2394,Williamson,VISITORS,187.44
2395,Williamson,RESIDENTS,3.69
2395,Williamson,VISITORS,1.06
2396,Williamson,RESIDENTS,3998.99
2396,Williamson,VISITORS,214.02
2397,Williamson,RESIDENTS,14120.68
2397,Williamson,VISITORS,733.44
2398,Williamson,RESIDENTS,10270.55
2398,Williamson,VISITORS,394.86
2399,Williamson,RESIDENTS,4858.95
2399,Williamson,VISITORS,110.31
2400,Williamson,RESIDENTS,2422.2
2400,Williamson,VISITORS,86.63
2401,Williamson,RESIDENTS,1975.03
2401,Williamson,VISITORS,74.17
2402,Williamson,RESIDENTS,8867.94
2402,Williamson,VISITORS,271.82
2403,Williamson,RESIDENTS,6565.35
2403,Williamson,VISITORS,268.77
2404,Williamson,RESIDENTS,610.64
2404,Williamson,VISITORS,28.64
2405,Williamson,RESIDENTS,6253.3
2405,Williamson,VISITORS,202.67
2406,Williamson,RESIDENTS,6320.71
2406,Williamson,VISITORS,159.91
2407,Williamson,RESIDENTS,1396.37
2407,Williamson,VISITORS,14.58
2408,Williamson,RESIDENTS,586.72
2408,Williamson,VISITORS,4.36
2409,Williamson,RESIDENTS,2095.26
2409,Williamson,VISITORS,93.99
2410,Williamson,RESIDENTS,1758.56
2410,Williamson,VISITORS,25.9
2411,Williamson,RESIDENTS,1843.05
2411,Williamson,VISITORS,44.5
2412,Williamson,RESIDENTS,1918.54
2412,Williamson,VISITORS,31.3
2413,Williamson,RESIDENTS,2127.47
2413,Williamson,VISITORS,34.05
2414,Williamson,RESIDENTS,2343.84
2414,Williamson,VISITORS,61.2
2415,Williamson,RESIDENTS,2457.44
2415,Williamson,VISITORS,36.28
2416,Williamson,RESIDENTS,130.26
2416,Williamson,VISITORS,5.27
2417,Williamson,RESIDENTS,152.1
2417,Williamson,VISITORS,1.94
2418,Williamson,RESIDENTS,3627.16
2418,Williamson,VISITORS,40.91
2419,Williamson,RESIDENTS,1036.34
2419,Williamson,VISITORS,26.13
2420,Williamson,RESIDENTS,80.9
2420,Williamson,VISITORS,0
2421,Williamson,RESIDENTS,1244.75
2421,Williamson,VISITORS,5.51
2422,Williamson,RESIDENTS,401.23
2422,Williamson,VISITORS,16.75
2423,Williamson,RESIDENTS,3104.86
2423,Williamson,VISITORS,79.02
2424,Williamson,RESIDENTS,574.55
2424,Williamson,VISITORS,9.55
2425,Williamson,RESIDENTS,4166.34
2425,Williamson,VISITORS,146.27
2426,Williamson,RESIDENTS,427.74
2426,Williamson,VISITORS,3.58
2427,Williamson,RESIDENTS,1726.55
2427,Williamson,VISITORS,59.13
2428,Williamson,RESIDENTS,1658.45
2428,Williamson,VISITORS,50.05
2429,Williamson,RESIDENTS,116.82
2429,Williamson,VISITORS,1.81
2430,Williamson,RESIDENTS,534.54
2430,Williamson,VISITORS,66.16
2431,Williamson,RESIDENTS,635.4
2431,Williamson,VISITORS,76.05
2432,Williamson,RESIDENTS,1596.33
2432,Williamson,VISITORS,74.93
2433,Williamson,RESIDENTS,174.98
2433,Williamson,VISITORS,11.79
2434,Williamson,RESIDENTS,92
2434,Williamson,VISITORS,4.45
2435,Williamson,RESIDENTS,797.14
2435,Williamson,VISITORS,29.48
2436,Williamson,RESIDENTS,788.71
2436,Williamson,VISITORS,29.15
2437,Williamson,RESIDENTS,90.16
2437,Williamson,VISITORS,1.51
2438,Williamson,RESIDENTS,1018.45
2438,Williamson,VISITORS,172.61
2439,Williamson,RESIDENTS,1116.83
2439,Williamson,VISITORS,832.58
2440,Williamson,RESIDENTS,528.77
2440,Williamson,VISITORS,88.26
2441,Williamson,RESIDENTS,620.54
2441,Williamson,VISITORS,114.33
2442,Williamson,RESIDENTS,2809.31
2442,Williamson,VISITORS,251.91
2443,Williamson,RESIDENTS,127.09
2443,Williamson,VISITORS,8.81
2444,Williamson,RESIDENTS,3904.79
2444,Williamson,VISITORS,960.81
2445,Williamson,RESIDENTS,1247.52
2445,Williamson,VISITORS,106.9
2446,Williamson,RESIDENTS,1613.26
2446,Williamson,VISITORS,40.86
2447,Williamson,RESIDENTS,2239.48
2447,Williamson,VISITORS,349.28
2448,Williamson,RESIDENTS,1652.84
2448,Williamson,VISITORS,157.25
2449,Williamson,RESIDENTS,1464.62
2449,Williamson,VISITORS,56.98
2450,Williamson,RESIDENTS,2187.87
2450,Williamson,VISITORS,144.49
2451,Williamson,RESIDENTS,4094.06
2451,Williamson,VISITORS,52.74
2452,Williamson,RESIDENTS,1367.72
2452,Williamson,VISITORS,50.22
2453,Williamson,RESIDENTS,147.8
2453,Williamson,VISITORS,0
2454,Williamson,RESIDENTS,1365.38
2454,Williamson,VISITORS,98.78
2455,Williamson,RESIDENTS,4968.85
2455,Williamson,VISITORS,177.92
2456,Williamson,RESIDENTS,1614.86
2456,Williamson,VISITORS,19.05
2457,Williamson,RESIDENTS,3667.63
2457,Williamson,VISITORS,13.95
2458,Williamson,RESIDENTS,2283.71
2458,Williamson,VISITORS,32.73
2459,Williamson,RESIDENTS,845.13
2459,Williamson,VISITORS,85.52
2460,Williamson,RESIDENTS,297.9
2460,Williamson,VISITORS,6.41
2461,Williamson,RESIDENTS,1440.79
2461,Williamson,VISITORS,44.46
2462,Williamson,RESIDENTS,227.4
2462,Williamson,VISITORS,1.14
2463,Williamson,RESIDENTS,422.81
2463,Williamson,VISITORS,1.87
2464,Williamson,RESIDENTS,7051
2464,Williamson,VISITORS,175.61
2465,Williamson,RESIDENTS,1330.04
2465,Williamson,VISITORS,12.14
2466,Williamson,RESIDENTS,165.19
2466,Williamson,VISITORS,16.33
2467,Williamson,RESIDENTS,708.4
2467,Williamson,VISITORS,29.35
2468,Williamson,RESIDENTS,1729.49
2468,Williamson,VISITORS,30.2
2469,Williamson,RESIDENTS,2010.32
2469,Williamson,VISITORS,250.97
2470,Williamson,RESIDENTS,466.59
2470,Williamson,VISITORS,3.7
2471,Williamson,RESIDENTS,4671.52
2471,Williamson,VISITORS,352.67
2472,Williamson,RESIDENTS,10440
2472,Williamson,VISITORS,494.76
2473,Williamson,RESIDENTS,1897.91
2473,Williamson,VISITORS,37.82
2474,Williamson,RESIDENTS,584.32
2474,Williamson,VISITORS,39.3
2475,Williamson,RESIDENTS,1597.76
2475,Williamson,VISITORS,35.36
2476,Williamson,RESIDENTS,725.36
2476,Williamson,VISITORS,40.31
2477,Williamson,RESIDENTS,2312.35
2477,Williamson,VISITORS,37.54
2478,Williamson,RESIDENTS,2399.39
2478,Williamson,VISITORS,21.73
2479,Williamson,RESIDENTS,1689.07
2479,Williamson,VISITORS,20.21
2480,Williamson,RESIDENTS,994.74
2480,Williamson,VISITORS,11.61
2481,Williamson,RESIDENTS,3303.97
2481,Williamson,VISITORS,62.26
2482,Williamson,RESIDENTS,3300.15
2482,Williamson,VISITORS,105.45
2483,Williamson,RESIDENTS,6445.9
2483,Williamson,VISITORS,73.68
2484,Williamson,RESIDENTS,963.53
2484,Williamson,VISITORS,16.72
2485,Williamson,RESIDENTS,1261.61
2485,Williamson,VISITORS,50.97
2486,Williamson,RESIDENTS,1082.33
2486,Williamson,VISITORS,9.83
2487,Williamson,RESIDENTS,3280.21
2487,Williamson,VISITORS,80.69
2488,Williamson,RESIDENTS,1030.21
2488,Williamson,VISITORS,12.92
2489,Williamson,RESIDENTS,1309.74
2489,Williamson,VISITORS,9.9
2490,Williamson,RESIDENTS,1475.8
2490,Williamson,VISITORS,9.92
2491,Williamson,RESIDENTS,3708.71
2491,Williamson,VISITORS,33.39
2492,Williamson,RESIDENTS,972.33
2492,Williamson,VISITORS,17.35
2493,Williamson,RESIDENTS,5266.02
2493,Williamson,VISITORS,207.23
2494,Williamson,RESIDENTS,159.49
2494,Williamson,VISITORS,0
2495,Williamson,RESIDENTS,678.41
2495,Williamson,VISITORS,12.83
2496,Williamson,RESIDENTS,1989.44
2496,Williamson,VISITORS,139.72
2497,Williamson,RESIDENTS,1163.1
2497,Williamson,VISITORS,70.57
2498,Williamson,RESIDENTS,1762.24
2498,Williamson,VISITORS,56.4
2499,Williamson,RESIDENTS,5371.81
2499,Williamson,VISITORS,134.91
2500,Williamson,RESIDENTS,1973.34
2500,Williamson,VISITORS,52.96
2501,Williamson,RESIDENTS,2542.24
2501,Williamson,VISITORS,139.39
2502,Williamson,RESIDENTS,1318.71
2502,Williamson,VISITORS,22.24
2503,Williamson,RESIDENTS,5049.61
2503,Williamson,VISITORS,122.1
2504,Williamson,RESIDENTS,2009.63
2504,Williamson,VISITORS,15.6
2505,Williamson,RESIDENTS,2555.66
2505,Williamson,VISITORS,6.96
2506,Williamson,RESIDENTS,633.66
2506,Williamson,VISITORS,16.13
2507,Williamson,RESIDENTS,1233.04
2507,Williamson,VISITORS,50.38
2508,Williamson,RESIDENTS,907.96
2508,Williamson,VISITORS,32.09
2509,Williamson,RESIDENTS,2063.99
2509,Williamson,VISITORS,6.81
2510,Williamson,RESIDENTS,12302.41
2510,Williamson,VISITORS,334.5
2511,Williamson,RESIDENTS,3453.49
2511,Williamson,VISITORS,162.34
2512,Williamson,RESIDENTS,5479.25
2512,Williamson,VISITORS,286.41
2513,Williamson,RESIDENTS,2558.94
2513,Williamson,VISITORS,143.07
2514,Williamson,RESIDENTS,1036.19
2514,Williamson,VISITORS,5.63
2515,Williamson,RESIDENTS,9263.79
2515,Williamson,VISITORS,304.13
2516,Williamson,RESIDENTS,311.06
2516,Williamson,VISITORS,4.99
2517,Williamson,RESIDENTS,3254.88
2517,Williamson,VISITORS,235.52
2518,Williamson,RESIDENTS,1439.31
2518,Williamson,VISITORS,7.34
2519,Williamson,RESIDENTS,3873.04
2519,Williamson,VISITORS,98.3
2520,Williamson,RESIDENTS,913.97
2520,Williamson,VISITORS,17.29
2521,Williamson,RESIDENTS,2716.48
2521,Williamson,VISITORS,182.19
2522,Williamson,RESIDENTS,485.66
2522,Williamson,VISITORS,1.72
2523,Williamson,RESIDENTS,2721.61
2523,Williamson,VISITORS,14.74
2524,Williamson,RESIDENTS,1197.39
2524,Williamson,VISITORS,51.78
2525,Williamson,RESIDENTS,3089.54
2525,Williamson,VISITORS,49.76
2526,Williamson,RESIDENTS,5834.64
2526,Williamson,VISITORS,243.55
2527,Williamson,RESIDENTS,1253.35
2527,Williamson,VISITORS,10.99
2528,Williamson,RESIDENTS,5514.79
2528,Williamson,VISITORS,302.63
2529,Williamson,RESIDENTS,1636.24
2529,Williamson,VISITORS,44.4
2530,Williamson,RESIDENTS,1641.22
2530,Williamson,VISITORS,13.02
2531,Williamson,RESIDENTS,3663.07
2531,Williamson,VISITORS,26.6
2532,Williamson,RESIDENTS,1763.01
2532,Williamson,VISITORS,73.59
2533,Williamson,RESIDENTS,2132.73
2533,Williamson,VISITORS,49.41
2534,Williamson,RESIDENTS,1644.86
2534,Williamson,VISITORS,35.45
2535,Williamson,RESIDENTS,159.99
2535,Williamson,VISITORS,9.25
2536,Williamson,RESIDENTS,1436.24
2536,Williamson,VISITORS,29.17
2537,Williamson,RESIDENTS,816.31
2537,Williamson,VISITORS,5.07
2538,Williamson,RESIDENTS,590.55
2538,Williamson,VISITORS,29.67
2539,Williamson,RESIDENTS,199.68
2539,Williamson,VISITORS,32.69
2540,Williamson,RESIDENTS,112.03
2540,Williamson,VISITORS,27.01
2541,Williamson,RESIDENTS,2857.83
2541,Williamson,VISITORS,107.95
2542,Williamson,RESIDENTS,5343.81
2542,Williamson,VISITORS,208.17
2543,Williamson,RESIDENTS,5577.59
2543,Williamson,VISITORS,486.88
2544,Williamson,RESIDENTS,1878.38
2544,Williamson,VISITORS,93.99
2545,Williamson,RESIDENTS,2020.98
2545,Williamson,VISITORS,9.66
2546,Williamson,RESIDENTS,1003.29
2546,Williamson,VISITORS,5.99
2547,Williamson,RESIDENTS,2690.65
2547,Williamson,VISITORS,33.65
2548,Williamson,RESIDENTS,604.22
2548,Williamson,VISITORS,24.28
2549,Williamson,RESIDENTS,753.1
2549,Williamson,VISITORS,2.47
2550,Williamson,RESIDENTS,286.27
2550,Williamson,VISITORS,2.53
2551,Williamson,RESIDENTS,2257.23
2551,Williamson,VISITORS,166.49
2552,Williamson,RESIDENTS,3325
2552,Williamson,VISITORS,79.51
2553,Williamson,RESIDENTS,1448.28
2553,Williamson,VISITORS,73.56
2554,Williamson,RESIDENTS,761.19
2554,Williamson,VISITORS,12.08
2555,Williamson,RESIDENTS,2006.13
2555,Williamson,VISITORS,36.56
2556,Williamson,RESIDENTS,673.77
2556,Williamson,VISITORS,42.85
2557,Williamson,RESIDENTS,540.87
2557,Williamson,VISITORS,23.58
2558,Williamson,RESIDENTS,920.88
2558,Williamson,VISITORS,16.34
2559,Williamson,RESIDENTS,1013.76
2559,Williamson,VISITORS,47.51
2560,Williamson,RESIDENTS,842.29
2560,Williamson,VISITORS,32.25
2561,Williamson,RESIDENTS,425.34
2561,Williamson,VISITORS,28.62
2562,Williamson,RESIDENTS,674.05
2562,Williamson,VISITORS,49.42
2563,Williamson,RESIDENTS,169.35
2563,Williamson,VISITORS,12.32
2564,Williamson,RESIDENTS,172.03
2564,Williamson,VISITORS,13.95
2565,Williamson,RESIDENTS,1242.97
2565,Williamson,VISITORS,83.08
2566,Williamson,RESIDENTS,603.34
2566,Williamson,VISITORS,122.39
2567,Williamson,RESIDENTS,1941.92
2567,Williamson,VISITORS,72.54
2568,Williamson,RESIDENTS,434.54
2568,Williamson,VISITORS,10.98
2569,Williamson,RESIDENTS,323.53
2569,Williamson,VISITORS,33.31
2570,Williamson,RESIDENTS,570.85
2570,Williamson,VISITORS,56.79
2571,Williamson,RESIDENTS,619.15
2571,Williamson,VISITORS,23.51
2572,Williamson,RESIDENTS,552.06
2572,Williamson,VISITORS,38.61
2573,Williamson,RESIDENTS,250.94
2573,Williamson,VISITORS,3.08
2574,Williamson,RESIDENTS,816.75
2574,Williamson,VISITORS,11.71
2575,Williamson,RESIDENTS,310.61
2575,Williamson,VISITORS,30.77
